Time;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;IsInCollision;CollisionForce X;CollisionForce Y;CollisionForce Z;Checkpoint0;Checkpoint1;Checkpoint2;Checkpoint3;Checkpoint4;Checkpoint5;Checkpoint6;Checkpoint7;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W
421,2887;0,665297;-0,07370289;2,737459;-3,68326E-07;3,77536E-07;-1,55985E-06;1;0,6664302;0,07970043;0,6934996;-0,07765;0,7118123;0;0;0;0;74,70735;106,1637;118,5202;131,5392;130,333;121,0783;109,5756;122,3842;0;1;0;0;0;2,37715E-10;-3,79095E-10;9,62745E-09;1;1;0;0;0;1;1;1;0;0;0;-4,29402E-10;-1,36998E-09;1,67935E-08;1;1;0;0;0;1;2;1;0;0;0;-2,13324E-10;2,86667E-10;1,47516E-08;1;1;0;0;0;1;3;1;0;0;0;-4,01627E-11;3,77458E-10;1,83874E-08;1;1;0;0;0;1
421,3393;0,6652976;-0,07370301;2,737459;-3,68709E-07;3,80716E-07;-1,65481E-06;1;0,6664302;0,07969285;0,6935309;-0,07764933;0,7117826;0;0;0;0;77,283;109,8242;122,6068;136,0748;134,827;125,2531;113,3537;126,6039;0;1;0;0;0;1,88618E-11;1,11537E-09;-0,000000024;1;1;0;0;0;1;1;1;0;0;0;-2,9123E-10;6,79282E-11;-2,18185E-08;1;1;0;0;0;1;2;1;0;0;0;1,88618E-11;1,11537E-09;-0,000000024;1;1;0;0;0;1;3;1;0;0;0;-1,29388E-10;8,82006E-10;-2,52233E-08;1;1;0;0;0;1
421,3886;0,6652977;-0,07370303;2,737459;-3,69604E-07;3,79341E-07;-1,6722E-06;1;0,6664302;0,07968691;0,6935558;-0,07764892;0,7117591;0;0;0;0;79,85902;113,4849;126,6936;140,6105;139,3212;129,4282;117,1322;130,8239;0;1;0;0;0;-1,73462E-10;1,41481E-10;-3,73561E-09;1;1;0;0;0;1;1;1;0;0;0;-1,96181E-10;-1,01291E-10;-9,41788E-09;1;1;0;0;0;1;2;1;0;0;0;-3,4357E-10;-1,14885E-09;-7,55498E-10;1;1;0;0;0;1;3;1;0;0;0;-1,8168E-10;-2,66552E-10;-3,48473E-09;1;1;0;0;0;1
421,4384;0,6652977;-0,07370303;2,737459;-3,69508E-07;3,81901E-07;-1,6349E-06;1;0,6664302;0,0796823;0,6935756;-0,07764867;0,7117404;0;0;0;0;77,28289;109,8241;122,6067;136,0747;134,827;125,2531;113,3537;126,6038;0;1;0;0;0;-9,09577E-11;-1,69732E-10;1,17016E-08;1;1;0;0;0;1;1;1;0;0;0;-1,31542E-10;-1,57826E-10;1,30619E-08;1;1;0;0;0;1;2;1;0;0;0;2,52826E-10;0,000000002;5,91202E-09;1;1;0;0;0;1;3;1;0;0;0;6,45754E-11;8,68523E-10;6,62525E-09;1;1;0;0;0;1
421,4889;0,6652977;-0,07370303;2,737459;-3,66142E-07;3,93586E-07;-1,68886E-06;1;0,6664302;0,07967871;0,6935912;-0,07764853;0,7117257;0;0;0;0;77,28289;109,8241;122,6067;136,0747;134,827;125,2531;113,3537;126,6038;0;1;0;0;0;8,23581E-10;2,47626E-09;-1,43897E-08;1;1;0;0;0;1;1;1;0;0;0;8,478E-10;3,06982E-09;-1,31902E-08;1;1;0;0;0;1;2;1;0;0;0;8,478E-10;3,06982E-09;-1,31902E-08;1;1;0;0;0;1;3;1;0;0;0;8,478E-10;3,06982E-09;-1,31902E-08;1;1;0;0;0;1
421,5382;0,6652977;-0,07370303;2,737459;-3,64876E-07;3,88595E-07;-1,75318E-06;1;0,6664302;0,07967591;0,6936033;-0,07764843;0,711714;0;0;0;0;74,70679;106,1633;118,5199;131,5388;130,3327;121,0779;109,5752;122,3836;0;1;0;0;0;2,17524E-10;-1,908E-09;-0,000000013;1;1;0;0;0;1;1;1;0;0;0;3,63103E-10;-9,11095E-10;-0,000000017;1;1;0;0;0;1;2;1;0;0;0;3,21442E-10;-1,23788E-09;-2,05866E-08;1;1;0;0;0;1;3;1;0;0;0;3,64035E-10;-9,34402E-10;-1,37427E-08;1;1;0;0;0;1
421,589;0,6652977;-0,07370303;2,737459;-3,64853E-07;3,7684E-07;-1,68743E-06;1;0,6664302;0,07967372;0,6936129;-0,07764836;0,711705;0;0;0;0;77,28289;109,8241;122,6067;136,0747;134,827;125,2531;113,3537;126,6038;0;1;0;0;0;-6,54741E-11;-2,42496E-09;2,03521E-08;1;1;0;0;0;1;1;1;0;0;0;6,30904E-12;-3,30789E-09;1,63589E-08;1;1;0;0;0;1;2;1;0;0;0;6,30904E-12;-3,30789E-09;1,63589E-08;1;1;0;0;0;1;3;1;0;0;0;7,53382E-11;-2,71415E-09;1,26802E-08;1;1;0;0;0;1
421,6394;0,6652977;-0,07370303;2,737459;-3,66171E-07;3,70748E-07;-1,6485E-06;1;0,6664302;0,07967205;0,6936203;-0,07764832;0,7116979;0;0;0;0;77,28289;109,8241;122,6067;136,0747;134,827;125,2531;113,3537;126,6038;0;1;0;0;0;-3,58115E-10;-2,62842E-10;1,19491E-08;0,9999999;1;0;0;0;1;1;1;0;0;0;-2,88064E-10;-0,000000002;9,19637E-09;0,9999999;1;0;0;0;1;2;1;0;0;0;-4,5615E-10;-2,56414E-09;1,06471E-08;0,9999999;1;0;0;0;1;3;1;0;0;0;-2,15646E-10;-1,28298E-09;7,13914E-09;0,9999999;1;0;0;0;1
421,6881;0,6652977;-0,07370303;2,737459;-3,67917E-07;3,66326E-07;-1,59055E-06;1;0,6664302;0,07967073;0,693626;-0,07764828;0,7116925;0;0;0;0;66,97851;95,18092;106,2592;117,9314;116,85;108,5526;98,23985;109,7233;0;1;0;0;0;-3,11676E-10;-1,16782E-09;1,94471E-08;1;1;0;0;0;1;1;1;0;0;0;-4,32778E-10;-7,7023E-10;1,20816E-08;1;1;0;0;0;1;2;1;0;0;0;-5,68723E-10;-1,71404E-09;1,4339E-08;1;1;0;0;0;1;3;1;0;0;0;-4,35074E-10;2,41078E-11;1,23841E-08;1;1;0;0;0;1
421,739;0,6652977;-0,07370303;2,737459;-3,67617E-07;3,74834E-07;-1,62291E-06;1;0,6664302;0,07966973;0,6936306;-0,07764827;0,7116882;0;0;0;0;77,28289;109,8241;122,6067;136,0747;134,827;125,2531;113,3537;126,6038;0;1;0;0;0;1,37592E-10;2,7475E-09;-9,27589E-09;1;1;0;0;0;1;1;1;0;0;0;-1,92186E-11;1,86784E-09;-5,66746E-09;1;1;0;0;0;1;2;1;0;0;0;9,19267E-11;1,54929E-09;-8,85943E-09;1;1;0;0;0;1;3;1;0;0;0;9,19267E-11;1,54929E-09;-8,85943E-09;1;1;0;0;0;1
