Time;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;IsInCollision;CollisionForce X;CollisionForce Y;CollisionForce Z;Checkpoint0;Checkpoint1;Checkpoint2;Checkpoint3;Checkpoint4;Checkpoint5;Checkpoint6;Checkpoint7;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W;User;Connected;Translation X;Translation Y;Translation Z;Rotation X;Rotation Y;Rotation Z;Rotation W;Scalling;Camera X;Camera Y;Camera Z;Camera W
661,7842;3,39857;1,585311;2,767322;-0,03317062;0,7319124;0,008161576;0,6805419;0,3729213;-0,02570722;0,694589;0,0248511;0,7185178;1;-0,000943661;0;0;29,35723;16,7306;45,84731;72,76447;90,27326;81,08885;75,82758;78,40742;0;1;0;0;0;-0,003729357;0,002963196;0,006404534;0,9999682;1;0;0;0;1;1;1;0,00323722;0,03266753;0,004512093;1,54857E-10;1,06897E-09;6,30374E-09;1;1;0;0;0;1
661,8344;3,396121;1,606733;2,779072;-0,0378723;0,7331609;0,007207023;0,6789617;0,3729213;-0,02785808;0,6942856;0,02691337;0,7186565;1;-0,000683785;1,19209E-07;0;33,91522;17,39936;49,85789;80,12637;99,77232;89,8986;84,35522;87,61755;0;1;0;0;0;-0,003959053;0,001935822;0,002765597;0,9999865;1;0;0;0;1;1;1;0,002346426;0,01727409;0,01280817;2,34322E-10;-5,98346E-09;4,35309E-09;1;1;0;0;0;1
661,8844;3,393414;1,625727;2,784713;-0,04364969;0,7363299;0,006162754;0,6751851;0,3729213;-0,02983594;0,6939064;0,02879984;0,7188702;1;-0,000762463;0;0;34,81755;16,82158;49,39477;80,0054;99,82754;90,18983;84,75681;88,2689;0;1;0;0;0;-0,00485572;0,004838434;0,003432161;0,9999706;1;0;0;0;1;1;1;0,001622911;0,01776289;0,003856088;2,95459E-10;-1,22234E-09;3,29656E-09;1;1;0;0;0;1
661,9344;3,391272;1,638691;2,788621;-0,04636461;0,7388283;0,00504591;0,672278;0,3729213;-0,03163689;0,6935242;0,03051206;0,7190912;1;-0,000402212;0;0;35,56044;16,38432;49,02003;79,897;99,85716;90,40785;84,99756;88,76118;0;1;0;0;0;-0,002801218;0,00375948;0,001153839;0,9999883;1;0;0;0;1;1;1;0,000887209;0,008805577;0,003414302;2,58919E-13;9,40649E-10;-2,80123E-09;1;1;0;0;0;1
661,9852;3,38981;1,637705;2,793071;-0,04751402;0,7409899;0,003599503;0,6698235;0,3729213;-0,03310483;0,6931673;0,03190169;0,719309;1;-0,00029707;0;0;36,9077;16,51968;49,9822;81,78671;102,3241;92,77021;87,211;91,26263;0;1;0;0;0;-0,001966125;0,00319325;-0,000210054;0,999993;1;0;0;0;1;1;1;-2,81208E-05;-0,006281395;0,005703975;2,51514E-11;4,61406E-11;-3,87004E-09;0,9999999;1;0;0;0;1
662,035;3,389597;1,636001;2,794796;-0,04758382;0,7415907;0,001933709;0,6691602;0,3729213;-0,03420058;0,6928341;0,03293158;0,7195323;1;0;0;0;36,0835;16,20414;48,87528;79,99162;100,0681;90,77445;85,22736;89,28026;0;1;0;0;0;-0,001315163;0,000813437;-0,001090279;0,9999983;1;0;0;0;1;1;1;0;0;0;4,78115E-11;3,30739E-09;-3,57781E-09;0,9999999;1;0;0;0;1
662,0853;3,389599;1,635715;2,795086;-0,04599317;0,7422336;0,000393792;0,668561;0,3729213;-0,03503919;0,6925651;0,03371743;0,7197145;1;0;0;0;36,91975;16,68551;50,1553;82,05109;102,6231;93,10741;87,34863;91,52959;0;1;0;0;0;-0,00010862;0,000803106;-0,002239632;0,9999969;1;0;0;0;1;1;1;0;0;0;2,19833E-10;-4,38658E-09;-6,1344E-09;1;1;0;0;0;1
662,1351;3,389599;1,635667;2,795135;-0,04588279;0,7425078;-0,000846578;0,6682636;0,3707815;-0,03568675;0,6923546;0,03432334;0,7198567;1;0;0;0;37,77246;17,09912;51,36998;84,03237;105,0972;95,3595;89,43833;93,73061;0;1;0;0;0;-0,000860013;0,000348078;-0,000923621;0,9999991;0,9942621;0;0;0;1;1;1;0;0;0;1,92835E-10;5,71582E-09;-6,9477E-09;1;1;0;0;0;1
662,1847;3,389599;1,635659;2,795143;-0,04718168;0,7428201;-0,00131613;0,6678252;0,3637053;-0,03618775;0,6921908;0,03479165;0,7199666;1;0;0;0;37,67029;16,97669;51,24015;83,9198;104,9967;95,2759;89,32966;93,61044;0;1;0;0;0;-0,001236572;0,000513409;0,000635754;0,9999988;0,9809153;0;0;0;1;1;1;0;0;0;-1,1588E-10;-2,36793E-09;3,2851E-09;1;1;0;0;0;1
662,235;3,389599;1,635658;2,795144;-0,04827681;0,7430757;-0,003250845;0,667456;0,3627908;-0,03657549;0,6920638;0,03515384;0,7200515;1;0;0;0;38,39973;17,1745;52,21991;85,68658;107,2726;97,35124;91,22648;95,58737;0;1;0;0;0;-0,002185513;0,000354463;-0,000491288;0,9999972;0,9974857;0;0;0;1;1;1;0;0;0;2,46006E-10;1,32003E-09;-1,79695E-08;0,9999999;1;0;0;0;1
