Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
477.1294,0,0,0,9.267207E-08,1.504822E-07,5.666553E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
477.1789,0,0,0,9.769033E-08,1.513662E-07,6.071835E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,280.1166,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
477.2293,0,0,0,1.02151E-07,1.52152E-07,6.432086E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
477.2788,0,0,0,1.066117E-07,1.529377E-07,6.792337E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,280.1166,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
477.3292,0,0,0,1.116299E-07,1.538217E-07,7.197619E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
477.3787,0,0,0,1.160906E-07,1.546075E-07,7.55787E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,280.1166,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
477.4291,0,0,0,1.211089E-07,1.554914E-07,7.963152E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
477.4786,0,0,0,1.255696E-07,1.562772E-07,8.323403E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,280.1166,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
477.529,0,0,0,1.305878E-07,1.571612E-07,8.728685E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
477.5794,0,0,0,1.322606E-07,1.574558E-07,8.863779E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,3.345508E-09,5.893233E-10,0.000000027,1,1,0,0,0,1
477.6289,0,0,0,1.400668E-07,1.588309E-07,9.494219E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,280.1166,0,1,0,0,0,5.575846E-09,0.000000001,0.000000045,1,1,0,0,0,1
477.6793,0,0,0,1.450851E-07,1.597149E-07,0.00000099,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
477.7288,0,0,0,1.495457E-07,1.605006E-07,0.000001026,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,280.1166,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
477.7792,0,0,0,1.54564E-07,1.613846E-07,1.066503E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,234.2794,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
477.8286,0,0,0,1.595823E-07,1.622686E-07,0.000001107,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,259.7445,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
477.879,0,0,0,0.000000164,1.630544E-07,1.143057E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
477.9285,0,0,0,1.685036E-07,1.638401E-07,1.179082E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,280.1166,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
477.9789,0,0,0,0.000000173,1.646259E-07,1.215107E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,4.460677E-09,7.857643E-10,0.000000036,1,1,0,0,0,1
478.0293,0,0,0,0.000000178,1.655098E-07,1.255635E-06,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,285.2096,0,1,0,0,0,0.000000005,8.839849E-10,4.052823E-08,1,1,0,0,0,1
