Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
400.5002,3.696192,1.218057,1.779082,0.004734832,0.1297806,-0.02663994,0.9911735,0.191605,-0.0022908,0.7240921,0.002405048,0.6896953,1,-0.001184702,-0.001060605,-0.004392624,6.841961,36.50697,0,1,0,0,0,2.651808E-11,-7.449429E-10,-7.816492E-10,1,1,0,0,0,1,1,1,0,0,0,2.844649E-11,-6.253089E-10,-6.573126E-10,1,1,0,0,0,1,2,1,0.02694466,0.00645377,0.01578914,2.157814E-11,-3.596057E-10,-8.763049E-10,1,1,0,0,0,1
400.5498,3.702524,1.214996,1.772879,0.004734834,0.1297807,-0.02663995,0.9911735,0.191605,-0.002384667,0.7238914,0.002502141,0.6899053,1,-0.0003066063,-0.0008699894,-0.001090765,6.15339,34.93252,0,1,0,0,0,3.226356E-11,-7.502519E-10,5.154547E-10,1,1,0,0,0,1,1,1,0,0,0,4.011395E-11,-2.305534E-10,3.856476E-10,1,1,0,0,0,1,2,1,0,0,0,3.706718E-11,-6.499363E-10,3.704423E-10,1,1,0,0,0,1
400.5992,3.703476,1.213416,1.771757,0.004734836,0.1297807,-0.02663998,0.9911735,0.191605,-0.00241535,0.7237745,0.002533476,0.6900278,1,-7.033348E-05,-0.0002384186,-0.0001801252,5.860236,34.66206,0,1,0,0,0,-2.022294E-11,-4.392322E-09,2.766372E-10,1,1,0,0,0,1,1,1,0,0,0,-2.022294E-11,-4.392322E-09,2.766372E-10,1,1,0,0,0,1,2,1,0,0,0,-1.049985E-11,-3.16948E-09,3.644103E-10,1,1,0,0,0,1
400.6501,3.703546,1.212379,1.771579,0.004734835,0.1297808,-0.02663998,0.9911735,0.191605,-0.002420715,0.7236907,0.002538487,0.6901156,1,-2.95639E-05,-0.0002080202,-2.82526E-05,6.280916,37.63902,0,1,0,0,0,-1.561626E-11,0.000000001,-0.000000001,1,1,0,0,0,1,1,1,0,0,0,-7.543012E-12,6.424776E-10,-1.059481E-09,1,1,0,0,0,1,2,1,0,0,0,-7.543012E-12,6.424776E-10,-1.059481E-09,1,1,0,0,0,1
400.7001,3.703464,1.211442,1.771561,0.004734836,0.1297809,-0.02663999,0.9911734,0.191605,-0.002408757,0.7236273,0.002525481,0.6901821,1,-2.861023E-05,-0.0001772642,-8.34465E-07,6.427349,38.63941,0,1,0,0,0,1.905147E-11,2.748117E-10,7.52119E-10,1,1,0,0,0,1,1,1,0,0,0,2.304739E-11,1.055293E-09,9.23304E-10,1,1,0,0,0,1,2,1,0,0,0,1.955708E-11,1.273335E-10,7.092079E-10,1,1,0,0,0,1
400.7504,3.703266,1.210643,1.771596,0.00473484,0.1297808,-0.02663998,0.9911735,0.191605,-0.002385767,0.7235783,0.002501022,0.6902337,1,-4.506111E-05,-0.0001496077,8.46386E-06,5.578375,33.55513,0,1,0,0,0,7.198279E-11,-1.499771E-09,1.190086E-10,1,1,0,0,0,1,1,1,0,0,0,5.262208E-11,-8.157502E-10,1.289701E-10,1,1,0,0,0,1,2,1,0,0,0,7.555932E-11,-1.749275E-09,1.277298E-10,1,1,0,0,0,1
400.7996,3.703027,1.209966,1.771647,0.004734837,0.1297809,-0.02663999,0.9911735,0.191605,-0.002356476,0.7235399,0.00247004,0.6902741,1,-5.00679E-05,-0.0001266003,1.072884E-05,5.41222,32.54334,0,1,0,0,0,-2.744329E-11,-5.563334E-10,-1.222385E-09,1,1,0,0,0,1,1,1,0,0,0,-3.759047E-11,1.151351E-09,-1.422926E-09,1,1,0,0,0,1,2,1,0,0,0,-2.547178E-11,-2.190734E-09,-1.483933E-09,1,1,0,0,0,1
400.8492,3.702764,1.209393,1.771708,0.004734839,0.1297811,-0.02663999,0.9911734,0.191605,-0.002324121,0.7235096,0.002435911,0.6903061,1,-0.000054121,-0.0001069307,0.000012517,5.92557,35.60197,0,1,0,0,0,-4.467596E-11,6.524071E-09,9.016025E-11,1,1,0,0,0,1,1,1,0,0,0,-4.467596E-11,6.524071E-09,9.016025E-11,1,1,0,0,0,1,2,1,0,0,0,-3.204399E-11,6.065516E-09,3.393522E-10,1,1,0,0,0,1
400.9001,3.702483,1.20891,1.771774,0.00473484,0.1297811,-0.02664001,0.9911734,0.191605,-0.002290958,0.7234854,0.002400983,0.6903317,1,-5.76973E-05,-9.024143E-05,1.370907E-05,6.441632,38.6632,0,1,0,0,0,2.76978E-11,-1.256001E-08,-1.09482E-09,1,1,0,0,0,1,1,1,0,0,0,2.76978E-11,-1.256001E-08,-1.09482E-09,1,1,0,0,0,1,2,1,0,0,0,2.049171E-11,-1.209033E-08,-0.000000001,1,1,0,0,0,1
400.9495,3.702185,1.208502,1.771847,0.004734839,0.1297812,-0.02664004,0.9911734,0.191605,-0.002258441,0.7234658,0.002366769,0.6903524,1,-6.055832E-05,-7.605553E-05,1.502037E-05,6.281202,37.65592,0,1,0,0,0,-3.122808E-11,-3.940631E-09,-1.250472E-09,1,1,0,0,0,1,1,1,0,0,0,-1.951048E-11,-3.940889E-09,-1.313126E-09,1,1,0,0,0,1,2,1,0,0,0,-1.951048E-11,-3.940889E-09,-1.313126E-09,1,1,0,0,0,1
