Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
141.9692,4.654285,1.058946,1.759125,0.3738373,0.03757709,-0.01226432,0.9266517,0.4025177,-0.00115496,0.7057959,0.001150692,0.7084134,1,0.0003051758,-0.003623366,0.003587604,10.29168,0,1,0,0,0,5.502571E-13,-5.207793E-12,-3.455668E-10,1,1,0,0,0,1,1,1,0.1438418,0.0293082,-0.0100529,1.015537E-13,1.862931E-11,-1.650404E-10,1,1,0,0,0,1,2,1,0,0,0,2.215261E-13,-1.08474E-10,-2.008024E-10,1,1,0,0,0,1
142.019,4.764643,1.061991,1.756472,0.3738374,0.03757712,-0.01226434,0.9266516,0.4025177,-0.001337599,0.705771,0.001332564,0.7084376,1,0.0001349449,-0.003785372,-0.000566721,14.32391,0,1,0,0,0,1.101658E-12,-2.995853E-11,-7.873761E-11,1,1,0,0,0,1,1,1,0.08551761,0.0177891,-0.002377078,1.053403E-12,1.592114E-10,-1.537428E-10,1,1,0,0,0,1,2,1,0,0,0,1.339068E-12,9.916706E-11,-1.503298E-10,1,1,0,0,0,1
142.0687,4.847664,1.064062,1.752399,0.3738374,0.03757712,-0.01226434,0.9266516,0.4025177,-0.001484778,0.7058444,0.001479497,0.7083638,1,9.679794E-05,-0.002838969,-0.0005208254,18.3781,0,1,0,0,0,4.239027E-13,-3.418674E-10,-1.575963E-10,1,1,0,0,0,1,1,1,0.0745518,0.01556032,-0.002104469,1.376249E-13,-3.357127E-10,-2.156456E-10,1,1,0,0,0,1,2,1,0,0,0,4.342654E-13,-3.940966E-10,-1.592113E-10,1,1,0,0,0,1
142.1183,4.910349,1.065031,1.749202,0.3738374,0.03757712,-0.01226434,0.9266516,0.4025177,-0.001608292,0.7059751,0.001603165,0.708233,1,7.152557E-05,-0.002156615,-0.0004491806,21.48201,0,1,0,0,0,1.453299E-12,-6.469648E-10,2.893638E-10,1,1,0,0,0,1,1,1,0.04736402,0.009847241,-0.001397037,9.945485E-13,-5.276009E-10,2.869964E-10,1,1,0,0,0,1,2,1,0,0,0,9.945485E-13,-5.276009E-10,2.869964E-10,1,1,0,0,0,1
142.1691,4.942072,1.064424,1.747073,0.3738371,0.03757715,-0.01226437,0.9266517,0.4025177,-0.001690848,0.7061293,0.001686193,0.708079,1,0.000035286,-0.001085877,-0.0002381802,22.4555,0,1,0,0,0,-7.699739E-15,1.876841E-10,-1.032773E-10,1,1,0,0,0,1,1,1,0.01673628,0.003477064,-0.0005158532,1.091719E-13,1.635612E-10,-1.485242E-10,1,1,0,0,0,1,2,1,0,0,0,-2.466509E-14,1.440738E-10,-2.616217E-11,1,1,0,0,0,1
142.2191,4.949354,1.063377,1.746138,0.3738371,0.03757715,-0.01226438,0.9266517,0.4025177,-0.001736901,0.706272,0.001732818,0.7079364,1,0.000005722,-0.0002051592,-6.79493E-05,24.29641,0,1,0,0,0,-1.557447E-12,4.395426E-11,5.642613E-10,1,1,0,0,0,1,1,1,-0.001468405,-0.0003017437,0.000048329,-2.206913E-12,1.856751E-10,7.092069E-10,1,1,0,0,0,1,2,1,0,0,0,-2.073077E-12,2.051625E-10,5.868449E-10,1,1,0,0,0,1
142.2689,4.95047,1.063219,1.745983,0.373837,0.03757717,-0.01226439,0.9266518,0.4025177,-0.001770382,0.7063804,0.001766761,0.707828,1,9.536743E-07,-3.349781E-05,-1.060963E-05,24.70627,0,1,0,0,0,-3.126258E-13,-4.597222E-11,1.807215E-10,1,1,0,0,0,1,1,1,0,0,0,-1.860872E-13,-2.252294E-11,4.847419E-11,1,1,0,0,0,1,2,1,0,0,0,-5.205545E-13,-1.423388E-10,2.449554E-10,1,1,0,0,0,1
142.3191,4.950657,1.063193,1.745958,0.3738369,0.03757717,-0.0122644,0.9266518,0.4025177,-0.001803579,0.7064513,0.001800252,0.7077571,1,0,-0.000005722,-1.788139E-06,25.5167,0,1,0,0,0,-4.322288E-13,-1.124063E-10,3.01686E-10,1,1,0,0,0,1,1,1,0,0,0,-5.010337E-13,-1.128276E-10,4.259104E-10,1,1,0,0,0,1,2,1,0,0,0,-4.322288E-13,-1.124063E-10,3.01686E-10,1,1,0,0,0,1
142.369,4.950689,1.063189,1.745953,0.3738368,0.03757719,-0.01226441,0.9266518,0.4025177,-0.001838137,0.7064913,0.001834953,0.707717,1,0,-8.34465E-07,-2.384186E-07,26.24873,0,1,0,0,0,-6.285257E-13,-4.175969E-11,8.572416E-10,1,1,0,0,0,1,1,1,0,0,0,-6.285257E-13,-4.175969E-11,8.572416E-10,1,1,0,0,0,1,2,1,0,0,0,-6.285257E-13,-4.175969E-11,8.572416E-10,1,1,0,0,0,1
142.4193,5.119486,1.087683,1.718617,0.3738367,0.0375772,-0.01226442,0.9266519,0.4025177,-0.002027026,0.7067175,0.002024813,0.70749,0,0,0,0,25.43757,0,1,0,0,0,-2.149639E-13,-6.104128E-11,-1.360208E-10,1,1,0,0,0,1,1,1,0.3152513,0.05958496,-0.05888261,3.331535E-13,-7.524096E-11,-3.31057E-10,1,1,0,0,0,1,2,1,0,0,0,-2.149639E-13,-6.104128E-11,-1.360208E-10,1,1,0,0,0,1
