Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
695.9136,2.600402,0.7317593,0.2999332,4.071859E-08,1.293206E-07,-5.849441E-08,1,1,0.004863814,0.7153865,-0.004980013,0.6986943,0,0,0,0,142.3995,0,1,0,0,0,7.393104E-13,8.493199E-10,-1.324654E-09,1,1,0,0,0,1
695.9641,2.600402,0.7317593,0.2999332,4.07528E-08,1.326156E-07,-5.952866E-08,1,1,0.004629448,0.7153317,-0.004739281,0.6987538,0,0,0,0,144.9885,0,1,0,0,0,3.420862E-11,3.294942E-09,-0.000000001,1,1,0,0,0,1
696.0145,2.600402,0.7317593,0.2999332,4.075999E-08,1.335556E-07,-5.990677E-08,1,1,0.004447118,0.7152886,-0.004552049,0.6988003,0,0,0,0,119.0977,0,1,0,0,0,7.198255E-12,9.399638E-10,-3.781034E-10,1,1,0,0,0,1
696.0639,2.600402,0.7317593,0.2999332,4.073738E-08,0.000000132,-6.1072E-08,1,1,0.004307837,0.7152561,-0.004409059,0.6988353,0,0,0,0,142.3995,0,1,0,0,0,-2.260594E-11,-1.510259E-09,-1.165219E-09,1,1,0,0,0,1
696.1143,2.600402,0.7317593,0.2999332,4.078779E-08,1.3336E-07,-6.038264E-08,1,1,0.004201176,0.7152314,-0.00429958,0.698862,0,0,0,0,144.9885,0,1,0,0,0,5.040044E-11,1.314597E-09,6.89368E-10,1,1,0,0,0,1
696.1638,2.600402,0.7317593,0.2999332,4.077432E-08,1.342578E-07,-6.026315E-08,1,1,0.004119332,0.7152125,-0.004215586,0.6988822,0,0,0,0,142.3995,0,1,0,0,0,-1.345766E-11,8.978212E-10,1.19483E-10,1,1,0,0,0,1
696.2143,2.600402,0.7317593,0.2999332,4.080047E-08,1.345104E-07,-5.984693E-08,1,1,0.004056424,0.7151982,-0.004151032,0.6988977,0,0,0,0,144.9885,0,1,0,0,0,2.614534E-11,2.526041E-10,4.162157E-10,0.9999999,1,0,0,0,1
696.2637,2.600402,0.7317593,0.2999332,4.07675E-08,1.355469E-07,-6.09151E-08,1,1,0.004008011,0.7151871,-0.004101357,0.6989095,0,0,0,0,142.3995,0,1,0,0,0,-3.296851E-11,0.000000001,-1.068165E-09,1,1,0,0,0,1
696.3141,2.600402,0.7317593,0.2999332,4.076583E-08,1.374561E-07,-6.214361E-08,1,1,0.003970713,0.7151786,-0.00406309,0.6989186,0,0,0,0,144.9885,0,1,0,0,0,-1.669584E-12,1.909214E-09,-1.228513E-09,1,1,0,0,0,1
696.3643,2.600402,0.7317593,0.2999332,4.078702E-08,1.392225E-07,-6.265888E-08,1,1,0.003941955,0.7151721,-0.004033586,0.6989256,0,0,0,0,139.8104,0,1,0,0,0,2.118981E-11,1.766445E-09,-5.152616E-10,1,1,0,0,0,1
696.4138,2.600402,0.7317593,0.2999332,4.074982E-08,1.409059E-07,-6.343173E-08,1,1,0.003919765,0.7151671,-0.004010821,0.698931,0,0,0,0,142.3995,0,1,0,0,0,-3.720088E-11,1.683365E-09,-7.728365E-10,1,1,0,0,0,1
696.4642,2.600402,0.7317593,0.2999332,4.073717E-08,1.415228E-07,-6.307842E-08,1,1,0.003902629,0.7151632,-0.003993242,0.6989352,0,0,0,0,144.9885,0,1,0,0,0,-1.26637E-11,6.168102E-10,3.533212E-10,0.9999999,1,0,0,0,1
696.5137,2.600402,0.7317593,0.2999332,4.076234E-08,1.455028E-07,-6.24616E-08,1,1,0.003889389,0.7151603,-0.003979658,0.6989384,0,0,0,0,142.3995,0,1,0,0,0,2.515651E-11,0.000000004,6.168442E-10,0.9999998,1,0,0,0,1
696.5641,2.600402,0.7317593,0.2999332,4.075944E-08,1.462952E-07,-6.258517E-08,1,1,0.003879159,0.715158,-0.003969165,0.6989409,0,0,0,0,144.9885,0,1,0,0,0,-2.911893E-12,7.924231E-10,-1.235467E-10,0.9999998,1,0,0,0,1
696.6136,2.600402,0.7317593,0.2999332,4.076422E-08,1.4666E-07,-0.000000062,1,1,0.00387125,0.7151562,-0.003961052,0.6989428,0,0,0,0,142.3995,0,1,0,0,0,4.779505E-12,3.648017E-10,5.376655E-10,0.9999998,1,0,0,0,1
696.6641,2.600402,0.7317593,0.2999332,4.0732E-08,1.445454E-07,-6.232155E-08,1,1,0.003865132,0.7151548,-0.003954776,0.6989443,0,0,0,0,144.9885,0,1,0,0,0,-3.222552E-11,-2.114589E-09,-2.740248E-10,0.9999999,1,0,0,0,1
696.7144,2.600402,0.7317593,0.2999332,4.076535E-08,1.460799E-07,-6.345042E-08,1,1,0.003860404,0.7151537,-0.003949925,0.6989454,0,0,0,0,144.9885,0,1,0,0,0,3.333873E-11,1.534383E-09,-1.128833E-09,0.9999999,1,0,0,0,1
696.7639,2.600402,0.7317593,0.2999332,4.077798E-08,1.463015E-07,-0.000000063,1,1,0.003856741,0.7151529,-0.003946168,0.6989463,0,0,0,0,142.3995,0,1,0,0,0,1.261351E-11,2.216518E-10,4.235091E-10,0.9999999,1,0,0,0,1
696.8138,2.600402,0.7317593,0.2999332,4.078078E-08,1.446017E-07,-6.312783E-08,1,1,0.00385391,0.7151523,-0.003943264,0.698947,0,0,0,0,129.4541,0,1,0,0,0,2.793334E-12,-1.699829E-09,-1.009058E-10,0.9999999,1,0,0,0,1
696.8641,2.600402,0.7317593,0.2999332,4.081342E-08,1.448472E-07,-6.157582E-08,1,1,0.003851717,0.7151517,-0.003941014,0.6989475,0,0,0,0,144.9885,0,1,0,0,0,3.265153E-11,2.455003E-10,1.552003E-09,0.9999999,1,0,0,0,1
696.9136,2.600402,0.7317593,0.2999332,4.078729E-08,1.460642E-07,-6.289685E-08,1,1,0.003850023,0.7151514,-0.003939276,0.6989479,0,0,0,0,142.3995,0,1,0,0,0,-2.613208E-11,1.217046E-09,-1.321023E-09,0.9999999,1,0,0,0,1
696.9641,2.600402,0.7317593,0.2999332,4.079747E-08,1.477956E-07,-6.183578E-08,1,1,0.003848713,0.715151,-0.003937933,0.6989483,0,0,0,0,144.9885,0,1,0,0,0,1.017375E-11,1.731445E-09,1.061061E-09,0.9999999,1,0,0,0,1
697.0145,2.600402,0.7317593,0.2999332,4.083277E-08,1.491143E-07,-6.371428E-08,1,1,0.003847689,0.7151509,-0.003936883,0.6989484,0,0,0,0,144.9885,0,1,0,0,0,3.530906E-11,1.318665E-09,-1.878486E-09,0.9999999,1,0,0,0,1
697.064,2.600402,0.7317593,0.2999332,4.083547E-08,1.498483E-07,-6.471659E-08,1,1,0.003846892,0.7151507,-0.003936065,0.6989487,0,0,0,0,142.3995,0,1,0,0,0,2.700758E-12,7.340337E-10,-0.000000001,1,1,0,0,0,1
697.1144,2.600402,0.7317593,0.2999332,4.086186E-08,1.505721E-07,-0.000000064,1,1,0.003846284,0.7151505,-0.003935441,0.6989488,0,0,0,0,144.9885,0,1,0,0,0,2.63983E-11,7.238105E-10,7.320352E-10,1,1,0,0,0,1
697.1642,2.600402,0.7317593,0.2999332,4.088087E-08,1.536356E-07,-6.418676E-08,1,1,0.00384581,0.7151504,-0.003934955,0.6989489,0,0,0,0,142.3995,0,1,0,0,0,1.901189E-11,3.063502E-09,-2.022109E-10,1,1,0,0,0,1
697.2137,2.600402,0.7317593,0.2999332,4.094019E-08,1.562935E-07,-6.190749E-08,1,1,0.003845449,0.7151504,-0.003934585,0.698949,0,0,0,0,142.3995,0,1,0,0,0,5.932939E-11,2.657887E-09,2.279279E-09,1,1,0,0,0,1
697.2641,2.600402,0.7317593,0.2999332,0.000000041,1.545624E-07,-6.115284E-08,1,1,0.003845153,0.7151503,-0.003934282,0.6989491,0,0,0,0,144.9885,0,1,0,0,0,4.033441E-11,-1.731103E-09,7.546557E-10,1,1,0,0,0,1
697.3145,2.600402,0.7317593,0.2999332,3.843319E-08,1.586728E-07,-5.559196E-08,1,1,0.003844934,0.7151502,-0.003934056,0.6989492,0,0,0,0,144.9885,0,1,0,0,0,-2.547348E-09,4.110345E-09,5.560869E-09,1,1,0,0,0,1
697.364,2.600402,0.7317593,0.2999332,0.01713086,0.00319428,0.001276326,0.9998474,1,0.00384477,0.7151502,-0.003933887,0.6989492,0,0,0,0,142.4498,0,1,0,0,0,0.01712761,0.003208363,0.00128395,0.9998471,1,0,0,0,1
697.4144,2.600402,0.7317593,0.2999332,0.04588539,0.01308644,0.007910142,0.9988297,1,0.003844649,0.7151502,-0.003933764,0.6989492,0,0,0,0,145.2943,0,1,0,0,0,0.02874498,0.009829931,0.006813724,0.9995151,1,0,0,0,1
697.4639,2.600402,0.7317593,0.2999332,0.08452919,0.02535093,0.005978232,0.9960805,1,0.003844559,0.7151501,-0.003933671,0.6989493,0,0,0,0,143.1608,0,1,0,0,0,0.03858543,0.0126783,-0.002097604,0.9991726,1,0,0,0,1
697.514,2.600402,0.7317593,0.2999332,0.1222384,0.02582906,0.009863862,0.9921156,1,0.003844489,0.7151501,-0.003933599,0.6989492,0,0,0,0,125.4949,0,1,0,0,0,0.03800143,0.0004544634,0.002875819,0.9992732,1,0,0,0,1
697.5645,2.600402,0.7317593,0.2999332,0.1584388,0.02761066,0.003268392,0.9869773,1,0.00384443,0.7151501,-0.00393354,0.6989492,0,0,0,0,146.8239,0,1,0,0,0,0.03637172,0.003272969,-0.007015722,0.999308,1,0,0,0,1
697.614,2.600402,0.7317593,0.2999332,0.190393,0.02154961,-0.001658994,0.98147,1,0.003844392,0.7151501,-0.0039335,0.6989493,0,0,0,0,144.649,0,1,0,0,0,0.03224329,-0.004999069,-0.006905038,0.9994436,1,0,0,0,1
697.6643,2.600402,0.7317593,0.2999332,0.2148371,0.01250169,-0.006597057,0.9765476,1,0.003844352,0.7151501,-0.003933459,0.6989493,0,0,0,0,147.5028,0,1,0,0,0,0.02482347,-0.007880192,-0.007043363,0.9996361,1,0,0,0,1
697.7138,2.600402,0.7317593,0.2999332,0.2403423,0.01246851,-0.008753156,0.9705687,1,0.003844333,0.7151501,-0.003933439,0.6989493,0,0,0,0,144.9549,0,1,0,0,0,0.02616992,0.0002928636,-0.002414691,0.9996545,1,0,0,0,1
697.7642,2.600402,0.7317593,0.2999332,0.2624934,0.01440469,-0.01218696,0.9647493,1,0.003844313,0.7151501,-0.003933419,0.6989493,0,0,0,0,147.6806,0,1,0,0,0,0.02286729,0.002621945,-0.003196372,0.9997297,1,0,0,0,1
697.8137,2.600402,0.7317593,0.2999332,0.2818695,0.0102365,-0.01581115,0.9592679,1,0.003844294,0.7151501,-0.0039334,0.6989493,0,0,0,0,145.0977,0,1,0,0,0,0.02001207,-0.003234844,-0.004997513,0.9997819,1,0,0,0,1
697.8641,2.600402,0.7317593,0.2999332,0.293826,0.01061163,-0.0176424,0.9556372,1,0.003844278,0.7151501,-0.003933384,0.6989493,0,0,0,0,147.7028,0,1,0,0,0,0.01248179,0.000718992,-0.001821355,0.9999202,1,0,0,0,1
697.9136,2.600402,0.7317593,0.2999332,0.3287511,0.0120334,-0.01825823,0.9441634,1,0.003844279,0.7151501,-0.003933385,0.6989493,0,0,0,0,145.0299,0,1,0,0,0,0.03676637,0.001035396,-0.0008929041,0.9993229,1,0,0,0,1
697.9641,2.600402,0.7317593,0.2999332,0.3424116,0.005479884,-0.02760874,0.9391283,1,0.003844279,0.7151501,-0.003933385,0.6989493,0,0,0,0,147.5504,0,1,0,0,0,0.01434063,-0.003217362,-0.01123862,0.9998286,1,0,0,0,1
698.0165,2.600402,0.7317593,0.2999332,0.3574779,-0.002045931,-0.03596038,0.9332268,1,0.003844279,0.7151501,-0.003933385,0.6989493,0,0,0,0,118.4269,0,1,0,0,0,0.01589787,-0.004647176,-0.01066709,0.9998056,1,0,0,0,1
698.0668,2.600402,0.7317593,0.2999332,0.3726597,-0.00742368,-0.04507514,0.926843,1,0.003844279,0.7151501,-0.003933385,0.6989493,0,0,0,0,139.2376,0,1,0,0,0,0.01629243,-0.002286482,-0.01060752,0.999808,1,0,0,0,1
698.1172,2.600402,0.7317593,0.2999332,0.3847355,-0.01489938,-0.05440334,0.9213018,1,0.003844279,0.7151501,-0.003933385,0.6989493,0,0,0,0,146.8798,0,1,0,0,0,0.01298052,-0.004077394,-0.01158601,0.99984,1,0,0,0,1
698.1667,2.600402,0.7317593,0.2999332,0.3966254,-0.02033182,-0.06129248,0.9157064,1,0.003844279,0.7151501,-0.003933385,0.6989493,0,0,0,0,143.9649,0,1,0,0,0,0.01289096,-0.003076549,-0.008600497,0.9998749,1,0,0,0,1
698.2172,2.600402,0.7317593,0.2999332,0.4021599,-0.02726889,-0.06927782,0.9125374,1,0.003844279,0.7151501,-0.003933385,0.6989493,0,0,0,0,146.2725,0,1,0,0,0,0.006087268,-0.003556545,-0.01014181,0.9999236,1,0,0,0,1
