2,2,6-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
420.7402,0,0,0,6.566106E-08,1.676617E-07,-9.503643E-09,1,1,0.07105281,0.7416701,-0.07957657,0.662227,1,0,0,0,271.4041,311.2788,0,1,0,0,0,2.579515E-09,4.471595E-09,6.997102E-09,1,1,0,0,0,1,1,1,0,0,0,2.508017E-09,4.035343E-09,6.029388E-09,1,1,0,0,0,1
420.7909,0,0,0,7.279887E-08,1.848503E-07,5.99913E-10,1,0.8842972,0.07105281,0.7416701,-0.07957656,0.662227,1,0,0,0,269.9373,309.864,0,1,0,0,0,3.856119E-09,8.812372E-09,5.507083E-09,1,0.8842972,0,0,0,1,1,1,0,0,0,3.281677E-09,8.376119E-09,4.596473E-09,1,1,0,0,0,1
420.8401,0,0,0,6.788073E-08,2.013268E-07,-3.367948E-08,1,0.8412687,0.07105281,0.7416701,-0.07957657,0.662227,1,0,0,0,256.0667,294.6533,0,1,0,0,0,-3.140939E-09,1.040518E-08,-2.065207E-08,1,0.9513415,0,0,0,1,1,1,0,0,0,-1.777227E-09,6.071284E-09,-1.362731E-08,1,1,0,0,0,1
420.8909,0,0,0,7.965391E-08,2.096157E-07,-1.647539E-08,1,0.8208121,0.07105281,0.7416701,-0.07957657,0.662227,1,0,0,0,264.1331,304.2687,0,1,0,0,0,5.545677E-09,3.926276E-09,8.152837E-09,1,0.9756837,0,0,0,1,1,1,0,0,0,6.227463E-09,4.362529E-09,9.051258E-09,1,1,0,0,0,1
420.9403,0,0,0,9.160814E-08,2.41002E-07,3.215059E-08,1,0.8185304,0.07105282,0.7416701,-0.07957657,0.662227,1,0,0,0,253.8871,292.5529,0,1,0,0,0,6.292096E-09,1.696111E-08,2.619434E-08,1,0.9972202,0,0,0,1,1,1,0,0,0,5.662156E-09,1.44251E-08,2.243163E-08,1,1,0,0,0,1
420.9901,0,0,0,9.768988E-08,2.582883E-07,6.864967E-08,1,0.8185304,0.07105282,0.7416701,-0.07957657,0.662227,1,0,0,0,263.6153,303.7698,0,1,0,0,0,3.141657E-09,8.547763E-09,1.975989E-08,1,1,0,0,0,1,1,1,0,0,0,2.940099E-09,8.738413E-09,1.673918E-08,1,1,0,0,0,1
421.0403,0,0,0,1.019691E-07,2.748984E-07,9.404121E-08,1,0.8185304,0.0710528,0.7416701,-0.07957655,0.662227,1,0,0,0,248.9699,286.8936,0,1,0,0,0,2.557562E-09,8.744078E-09,1.509427E-08,1,1,0,0,0,1,1,1,0,0,0,2.296089E-09,8.302161E-09,1.120786E-08,1,1,0,0,0,1
421.0905,0.003871676,0.0001569136,0.004238929,1.030793E-07,3.053233E-07,7.073221E-08,1,0.8185304,0.07105073,0.7416494,-0.07956911,0.6622512,1,0,0,0,263.6073,303.7617,0,1,0.008044146,0.0001632631,0.0107361,1.160607E-09,1.355509E-08,-8.871707E-09,1,1,0,0,0,1,1,1,0,0,0,-5.040257E-11,1.686977E-08,-1.443733E-08,1,1,0,0,0,1
421.1407,0.007342879,0.0001621959,0.009644121,1.038804E-07,2.957576E-07,7.907784E-08,1,0.8185304,0.0710479,0.741519,-0.07953383,0.6624019,1,0,0,0,253.5985,292.2711,0,1,0,0,0,3.868341E-10,-5.209731E-09,3.917251E-09,1,1,0,0,0,1,1,1,0,0,0,4.142752E-10,-4.356028E-09,4.42836E-09,1,1,0,0,0,1
421.1903,0.007926283,0.0001630837,0.01055257,9.725143E-08,2.851518E-07,7.708403E-08,1,0.772819,0.07104624,0.7413852,-0.07949915,0.6625559,1,0,0,0,252.7547,291.456,0,1,0,0,0,-2.997013E-09,-5.652841E-09,-8.790195E-10,1,0.9441543,0,0,0,1,1,1,0,0,0,-3.632003E-09,-4.952975E-09,-1.114792E-09,1,1,0,0,0,1
421.2408,0.008024336,0.0001632329,0.01070525,9.879437E-08,2.931008E-07,5.438606E-08,1,0.7384354,0.07104503,0.7412763,-0.07947107,0.6626813,1,0,0,0,255.5793,295.0996,0,1,0,0,0,5.885041E-10,2.243655E-09,-1.066621E-08,1,0.9555089,0,0,0,1,1,1,0,0,0,9.544281E-10,5.705092E-09,-1.203181E-08,1,1,0,0,0,1
421.2903,0.008040817,0.000163258,0.01073092,9.643117E-08,2.776191E-07,3.854409E-08,1,0.7395287,0.07104411,0.741191,-0.07944915,0.6627793,1,0,0,0,249.8958,288.7024,0,1,0,0,0,-1.250233E-09,-7.884701E-09,-8.08779E-09,1,1.00148,0,0,0,1,1,1,0,0,0,-1.112973E-09,-7.597099E-09,-7.754168E-09,1,1,0,0,0,1
421.3404,0.008043585,0.0001632622,0.01073523,9.160583E-08,2.662357E-07,-1.215232E-08,1,0.7447383,0.07104337,0.7411249,-0.07943214,0.6628554,1,0,0,0,250.1027,288.9016,0,1,0,0,0,-2.221673E-09,-5.55536E-09,-2.662446E-08,1,1.007045,0,0,0,1,1,1,0,0,0,-2.603702E-09,-5.828027E-09,-2.407195E-08,1,1,0,0,0,1
421.3905,0.00804405,0.0001632629,0.01073595,8.919118E-08,2.771446E-07,2.738744E-08,1,0.7447383,0.07104281,0.7410737,-0.07941896,0.6629142,1,0,0,0,245.407,283.4554,0,1,0,0,0,-1.426495E-09,6.284329E-09,1.948654E-08,1,1,0,0,0,1,1,1,0,0,0,-9.881633E-10,4.624336E-09,2.005321E-08,1,1,0,0,0,1
421.4402,0.008044127,0.000163263,0.01073607,8.717709E-08,2.575355E-07,5.230437E-08,1,0.7447383,0.07104239,0.7410342,-0.07940879,0.6629598,1,0,0,0,259.843,300.1296,0,1,0,0,0,-8.873427E-10,-1.099427E-08,1.441454E-08,1,1,0,0,0,1,1,1,0,0,0,-1.126776E-09,-8.614875E-09,1.050237E-08,1,1,0,0,0,1
421.4907,0.00804414,0.000163263,0.0107361,8.422123E-08,2.558223E-07,6.023726E-08,1,0.7447383,0.07104203,0.7410035,-0.0794009,0.662995,1,0,0,0,269.4669,311.2455,0,1,0,0,0,-1.593302E-09,3.345694E-09,-1.394986E-09,1,1,0,0,0,1,1,1,0,0,0,-1.362582E-09,-5.058868E-09,9.327845E-09,1,1,0,0,0,1
421.5406,0.008044142,0.000163263,0.0107361,8.381196E-08,2.687324E-07,2.864476E-08,1,0.7447383,0.07104178,0.7409798,-0.0793948,0.6630223,1,0,0,0,264.6549,305.6875,0,1,0,0,0,-2.486807E-10,6.888864E-09,-1.767642E-08,1,1,0,0,0,1,1,1,0,0,0,-8.260597E-10,4.567362E-09,-1.919749E-08,1,1,0,0,0,1
421.5905,0.008044142,0.000163263,0.0107361,7.954231E-08,2.706061E-07,-9.969028E-09,1,0.7447383,0.07104157,0.7409614,-0.07939006,0.6630434,1,0,0,0,221.3478,255.6659,0,1,0,0,0,-2.117104E-09,2.018153E-09,-2.049332E-08,1,1,0,0,0,1,1,1,0,0,0,-1.487112E-09,1.309273E-09,-1.283905E-08,1,1,0,0,0,1
421.6401,0.008044142,0.000163263,0.0107361,7.409272E-08,2.61967E-07,2.860927E-09,1,0.7447383,0.07104141,0.7409472,-0.07938641,0.6630597,1,0,0,0,255.0311,294.5716,0,1,0,0,0,-2.724797E-09,-4.319572E-09,6.414978E-09,1,1,0,0,0,1,1,1,0,0,0,-2.724797E-09,-4.319572E-09,6.414978E-09,1,1,0,0,0,1
421.6908,0.008044142,0.000163263,0.0107361,6.773893E-08,2.396627E-07,-2.214558E-09,1,0.7447383,0.07104129,0.7409362,-0.07938359,0.6630723,1,0,0,0,264.6549,305.6875,0,1,0,0,0,-3.200447E-09,-1.082917E-08,-4.421979E-09,1,1,0,0,0,1,1,1,0,0,0,-3.153397E-09,-1.14753E-08,-6.535088E-10,1,1,0,0,0,1
421.7409,0.008431739,0.0009488998,0.01165943,6.737339E-08,2.375655E-07,-1.516156E-08,1,0.7447383,0.07103883,0.7409248,-0.07937799,0.6630861,1,0,0,0,259.843,300.1295,0,1,0.001291991,0.002618789,0.003077774,-2.89292E-10,-9.570664E-10,-2.493958E-09,1,1,0,0,0,1,1,1,0,0,0,-7.627177E-11,-1.140146E-09,-1.045303E-08,1,1,0,0,0,1
421.7906,0.0375644,0.0826562,0.05473307,6.239827E-08,2.549288E-07,7.496769E-09,1,0.7447383,0.07050065,0.7406442,-0.07869311,0.6635385,1,0,0,0,240.2426,277.5692,0,1,0.05517267,0.1588976,0.07828702,-2.252855E-09,1.102122E-08,1.303233E-08,1,1,0,0,0,1,1,1,0,0,0,-2.722305E-09,6.341922E-09,9.625993E-09,1,1,0,0,0,1
421.8409,0.09354156,0.2579765,0.1249839,6.522473E-08,2.606077E-07,4.091571E-09,1,0.7447383,0.06788094,0.739601,-0.07545637,0.6653487,1,0,0,0,236.8725,274.4319,0,1,0.05665727,0.1871577,0.06490959,1.520421E-09,4.313852E-09,-3.974146E-09,1,1,0,0,0,1,1,1,0,0,0,1.305994E-09,1.364947E-09,5.689502E-10,1,1,0,0,0,1
421.89,0.1352046,0.4014105,0.1717686,6.519777E-08,2.89236E-07,-5.204541E-08,1,0.7447383,0.06344035,0.7381164,-0.07009765,0.6680163,1,0,0,0,231.4407,269.3779,0,1,0.03223114,0.1172111,0.03537597,3.207773E-10,1.382851E-08,-2.62017E-08,1,1,0,0,0,1,1,1,0,0,0,-3.477831E-10,1.47997E-08,-2.993528E-08,1,1,0,0,0,1
421.9403,0.1503396,0.4551847,0.1889212,6.488531E-08,2.927759E-07,-2.588614E-08,1,0.7447383,0.05856786,0.7365897,-0.06431943,0.6707223,1,0,0,0,227.0037,265.2532,0,1,0,0,0,-1.708484E-10,3.057413E-09,1.14313E-08,1,1,0,0,0,1,1,1,0,0,0,-1.41642E-10,4.822912E-10,1.472797E-08,1,1,0,0,0,1
421.9902,0.1528833,0.4642225,0.1918041,6.40206E-08,2.733972E-07,-2.448756E-09,1,0.7447383,0.05447079,0.735304,-0.05952077,0.6729178,1,0,0,0,229.4967,268.6559,0,1,0,0,0,-4.598107E-10,-8.77087E-09,1.088251E-08,1,1,0,0,0,1,1,1,0,0,0,-4.049012E-10,-1.060778E-08,1.255488E-08,1,1,0,0,0,1
422.041,0.1533108,0.4657415,0.1922886,6.151544E-08,2.869027E-07,-2.608494E-08,1,0.7447383,0.05123404,0.7342773,-0.05576533,0.6746126,1,0,0,0,237.9078,278.6446,0,1,0,0,0,-1.091784E-09,7.068067E-09,-1.06406E-08,1,1,0,0,0,1,1,1,0,0,0,-1.413401E-09,6.437333E-09,-1.299557E-08,1,1,0,0,0,1
422.0904,0.1543795,0.468942,0.1959069,6.145048E-08,2.892433E-07,-5.378434E-08,1,0.7447383,0.04869971,0.7334546,-0.05284433,0.6759292,1,0,0,0,215.3337,252.2363,0,1,0.002704397,0.007950735,0.009563941,-3.920595E-11,1.117046E-09,-1.23886E-08,1,1,0,0,0,1,1,1,0,0,0,-2.579512E-11,1.223428E-09,-1.531079E-08,1,1,0,0,0,1
422.1402,0.1857971,0.5917788,0.2551129,6.120186E-08,2.981029E-07,-6.619207E-08,1,0.7447383,0.0459192,0.7323995,-0.04963948,0.677509,1,0,0,0,214.8849,251.8258,0,1,0.06201865,0.2487027,0.1076274,-1.243137E-10,4.429793E-09,-6.203861E-09,1,1,0,0,0,1,1,1,0,0,0,-1.243137E-10,4.429793E-09,-6.203861E-09,1,1,0,0,0,1
422.1901,0.245103,0.8414024,0.3457382,6.042017E-08,3.15089E-07,-6.294327E-08,1,0.7447383,0.04032667,0.7303534,-0.04328079,0.6805032,1,0,0,0,211.22,248.4602,0,1,0.05152555,0.2258833,0.06943171,-5.756128E-10,9.186281E-09,1.579144E-09,1,1,0,0,0,1,1,1,0,0,0,-2.060896E-10,7.799781E-09,1.669671E-09,1,1,0,0,0,1
422.2407,0.2732065,0.9737268,0.3722669,5.873737E-08,3.124647E-07,-7.55801E-08,1,0.7447383,0.03312163,0.7280357,-0.03526276,0.68383,1,0,0,0,171.5882,202.969,0,1,0.01053374,0.05972547,-0.002401793,-7.622225E-10,-9.77506E-10,-5.390255E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,-9.206176E-10,-1.646914E-09,-7.24655E-09,0.9999999,1,0,0,0,1
422.2902,0.2790076,1.002498,0.3758782,5.830501E-08,3.086637E-07,-5.356756E-08,1,0.7447383,0.02654363,0.7260847,-0.02807341,0.686519,1,0,0,0,211.4259,250.8713,0,1,0,0,0,-2.161746E-10,-1.900524E-09,1.100629E-08,1,1,0,0,0,1,1,1,0,0,0,-2.161746E-10,-1.900524E-09,1.100629E-08,1,1,0,0,0,1
422.3408,0.2799825,1.007334,0.3764851,5.920958E-08,3.162617E-07,-3.754819E-08,1,0.7447383,0.02126371,0.7245127,-0.02237366,0.68857,1,0,0,0,223.156,265.0299,0,1,0,0,0,4.629547E-10,3.504896E-09,8.774321E-09,1,1,0,0,0,1,1,1,0,0,0,4.416015E-10,4.092926E-09,7.245058E-09,1,1,0,0,0,1
422.3902,0.2801464,1.008146,0.3765871,5.943099E-08,3.220799E-07,-3.893503E-08,1,0.7447383,0.01713566,0.7232638,-0.01795848,0.6901256,1,0,0,0,214.5176,254.8248,0,1,0,0,0,9.747381E-11,1.886922E-09,1.573185E-10,1,1,0,0,0,1,1,1,0,0,0,1.239132E-10,3.931209E-09,-1.544141E-09,1,1,0,0,0,1
422.4407,0.2835546,1.015305,0.3980297,5.945188E-08,3.171762E-07,-3.750528E-08,1,0.7447383,0.01387035,0.7221497,-0.01448627,0.691446,1,0,0,0,222.8286,264.7249,0,1,0.006906632,0.01032549,0.04967581,2.927285E-13,-3.214701E-09,-2.347185E-10,1,1,0,0,0,1,1,1,0,0,0,2.059289E-11,-1.689082E-09,1.664479E-09,1,1,0,0,0,1
