6,3,Ching and Liu-CHIChallenge
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
1360.882,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1360.932,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1360.981,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.033,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.082,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.13,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.18,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.233,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.281,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.33,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.381,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.431,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.483,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.532,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.582,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.632,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.683,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.732,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.782,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.83,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.88,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.933,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1361.982,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.031,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.083,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.133,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.183,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.232,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.283,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.333,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.381,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.432,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.482,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.532,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.583,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.632,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.68,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.73,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.782,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.832,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.88,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.931,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1362.981,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1363.03,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1363.081,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1363.132,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1363.182,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1363.231,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1363.281,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
1363.331,0.977,-0.187,-1.75,-0.0001503705,-3.504344E-05,8.234785E-06,1,1,0.1635914,0.08044786,-0.01338611,0.9831515,0,0,0,0,3.331396,2.064779,0.9000623,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1
