5,3,Ching and Liu-CHIChallenge
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
992.2972,-5.965757,28.70713,0.4647973,-0.08167351,0.9940028,0.07238363,0.006956716,1.435197,0.4389299,-0.2100759,0.1063386,0.8671222,0,0,0,0,29.71472,2.74838,0.9258119,0,1,0.1255367,-0.2911428,0.4048745,-4.221019E-08,-3.204455E-08,4.090407E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,2.373755E-08,-1.22984E-08,5.352348E-08,1,1,0,0,0,1,3,1,0,0,0,2.373755E-08,-1.22984E-08,5.352348E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.3469,-5.836641,28.37948,0.985802,-0.08163858,0.9940087,0.07235198,0.006857967,1.435197,0.4378629,-0.1925454,0.09658952,0.8728533,0,0,0,0,29.40949,2.74838,0.9258119,0,1,0.1240056,-0.3434424,0.5879555,-1.727884E-07,-2.738088E-08,-8.112012E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.509641E-07,-1.196868E-07,2.689935E-08,1,1,0,0,0,1,3,1,0,0,0,3.421165E-08,-1.125761E-07,1.531056E-07,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.3962,-5.800253,28.27292,1.169475,-0.08155512,0.9940153,0.07236844,0.006716785,1.435197,0.4354397,-0.1741522,0.08627282,0.8789883,0,0,0,0,29.18195,2.74838,0.9258119,0,1,0,0,0,-4.271333E-09,5.081921E-08,-5.2297E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.439183E-07,-7.530302E-08,2.676819E-08,1,1,0,0,0,1,3,1,0,0,0,-1.401255E-07,-8.644733E-08,4.584578E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.448,-5.794138,28.25502,1.200345,-0.08153317,0.9940173,0.07236598,0.00671075,1.435197,0.4329025,-0.1596154,0.07818762,0.8837449,0,0,0,0,29.10643,2.74838,0.9258119,0,1,0,0,0,-8.963078E-08,-2.325454E-08,6.799059E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-8.521574E-08,-3.419797E-08,-1.352677E-08,1,1,0,0,0,1,3,1,0,0,0,-8.376198E-08,-5.522837E-08,-8.510445E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.498,-5.79311,28.25201,1.205533,-0.08150265,0.9940191,0.07237258,0.006747933,1.435197,0.4306453,-0.1486241,0.07213601,0.8872722,0,0,0,0,29.08747,2.74838,0.9258119,0,1,0,0,0,-8.821841E-08,-8.130292E-08,5.485948E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-3.93709E-08,3.005767E-08,-1.778016E-08,0.9999997,1,0,0,0,1,3,1,0,0,0,-3.362585E-08,6.285966E-08,-4.554948E-08,0.9999996,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.5472,-5.792937,28.2515,1.206405,-0.08151427,0.9940174,0.07238002,0.006774679,1.435197,0.428737,-0.1402885,0.06758777,0.8899077,0,0,0,0,29.08323,2.74838,0.9258119,0,1,0,0,0,6.024737E-08,2.911432E-08,9.953211E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,7.78786E-08,7.017958E-08,-1.268165E-08,1,1,0,0,0,1,3,1,0,0,0,9.469457E-08,4.709389E-08,3.018312E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.5978,-5.792908,28.25141,1.206552,-0.0814976,0.9940193,0.07236696,0.006846891,1.435197,0.4271594,-0.1339205,0.06413877,0.8919005,0,0,0,0,29.08233,2.74838,0.9258119,0,1,0,0,0,5.661881E-08,1.952598E-08,1.108033E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,5.661881E-08,1.952598E-08,1.108033E-08,1,1,0,0,0,1,3,1,0,0,0,-6.394613E-08,-2.544814E-08,2.26011E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.6462,-5.771204,28.17689,1.313879,-0.08154149,0.9940151,0.072378,0.006811946,1.435197,0.4257129,-0.1285449,0.06124004,0.8935852,0,0,0,0,29.06932,2.74838,0.9258119,0,1,0.04406086,-0.1457599,0.2093125,-4.20298E-08,3.940406E-08,2.537279E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-6.175784E-08,1.177633E-07,-2.262215E-08,1,1,0,0,0,1,3,1,0,0,0,-1.497902E-07,-5.418201E-08,-1.412791E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.6969,-5.685089,27.92174,1.734423,-0.08154237,0.9940138,0.07239953,0.00676793,1.435197,0.4229551,-0.1198537,0.05655102,0.8964073,0,0,0,0,28.89974,2.74838,0.9258119,0,1,0.08884075,-0.2577595,0.4417357,2.017298E-08,3.138895E-08,-2.789798E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,3.831245E-08,3.340698E-08,4.852883E-09,1,1,0,0,0,1,3,1,0,0,0,2.017298E-08,3.138895E-08,-2.789798E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.7473,-5.626645,27.67629,2.252737,-0.08152836,0.9940149,0.07240933,0.006670527,1.435197,0.4175293,-0.1078475,0.04998529,0.9008549,0,0,0,0,28.6724,2.74838,0.9258119,0,1,0.03896645,-0.2470771,0.5707915,-9.9181E-08,3.044574E-09,-6.208068E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.979851E-07,-5.771492E-08,-2.484817E-08,1,1,0,0,0,1,3,1,0,0,0,-1.511986E-07,-1.035244E-08,-6.679736E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.7986,-5.621977,27.61349,2.398894,-0.08151961,0.9940144,0.07243387,0.006573489,1.435197,0.4111777,-0.09715744,0.04412847,0.9052879,0,0,0,0,28.54036,2.74838,0.9258119,0,1,0,0,0,-6.504718E-09,-1.274252E-09,-5.982301E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-4.946566E-08,8.41905E-09,-1.362836E-08,1,1,0,0,0,1,3,1,0,0,0,-7.163316E-08,1.913853E-08,-2.085997E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.8448,-5.621192,27.60293,2.423459,-0.08153289,0.9940137,0.07242621,0.006603036,1.435197,0.4058547,-0.08904534,0.03976966,0.9087196,0,0,0,0,28.50063,2.74838,0.9258119,0,1,0,0,0,-1.502998E-08,1.568275E-08,-1.655987E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,8.353876E-08,1.229346E-08,9.445461E-09,1,1,0,0,0,1,3,1,0,0,0,-3.062557E-09,2.152405E-08,-2.502731E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.8962,-5.62106,27.60116,2.427587,-0.08154196,0.9940128,0.07242567,0.006621085,1.435197,0.401659,-0.08296123,0.03656586,0.9112906,0,0,0,0,28.491,2.74838,0.9258119,0,1,0,0,0,2.671058E-08,3.069166E-09,-1.23038E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-8.604259E-08,-6.222471E-10,1.490138E-08,1,1,0,0,0,1,3,1,0,0,0,1.446402E-07,-3.918114E-09,-6.085378E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
992.9474,-5.621038,27.60086,2.428281,-0.08155694,0.9940123,0.07242116,0.006566747,1.435197,0.3983636,-0.07835952,0.03418132,0.9132349,0,0,0,0,28.48888,2.74838,0.9258119,0,1,0,0,0,-2.508838E-09,2.896742E-08,-1.153343E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-4.842758E-08,4.757288E-10,-2.141325E-08,1,1,0,0,0,1,3,1,0,0,0,-3.538952E-08,1.890715E-08,-8.102837E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.0004,-5.621034,27.60081,2.428398,-0.08156614,0.9940115,0.07241829,0.006605556,1.435197,0.3957666,-0.074852,0.03238569,0.9147225,0,0,0,0,28.48844,2.74838,0.9258119,0,1,0,0,0,-2.781399E-08,2.886195E-08,-5.79797E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,8.145263E-09,1.095494E-08,1.680485E-08,1,1,0,0,0,1,3,1,0,0,0,-4.251705E-08,1.279409E-08,-9.260828E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.0469,-5.549418,27.49417,2.618215,-0.08157031,0.9940106,0.07243691,0.006498533,1.435197,0.3932817,-0.07086559,0.03042001,0.916178,0,0,0,0,28.45436,2.74838,0.9258119,0,1,0.1090053,-0.1622959,0.2888849,7.893896E-08,1.45718E-08,1.200099E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.465337E-08,8.301063E-09,1.091014E-08,1,1,0,0,0,1,3,1,0,0,0,3.270552E-08,9.705971E-09,9.351466E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.0964,-5.386255,27.2951,3.048031,-0.08161732,0.9940066,0.07244309,0.00643887,1.435197,0.3891307,-0.06257944,0.02650736,0.9186722,0,0,0,0,28.30549,2.74838,0.9258119,0,1,0.1737834,-0.2010288,0.4571373,1.481236E-07,-1.234062E-08,3.030159E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,8.244952E-08,-7.396112E-09,1.750886E-08,1,1,0,0,0,1,3,1,0,0,0,-8.173564E-08,4.965163E-09,-1.447297E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.1476,-5.231665,27.14638,3.438446,-0.08166371,0.9940031,0.07244272,0.006403351,1.435197,0.3829263,-0.05067038,0.02104111,0.9221482,0,0,0,0,28.14483,2.74838,0.9258119,0,1,0.1447416,-0.1271923,0.3606794,1.871989E-07,-7.779512E-09,2.108726E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.652372E-07,-1.207362E-08,1.551566E-08,1,1,0,0,0,1,3,1,0,0,0,1.44591E-07,-1.346589E-08,1.445505E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.1982,-5.199917,27.11635,3.518874,-0.08165565,0.9940044,0.07244076,0.006324235,1.435197,0.3768086,-0.03967286,0.01615592,0.9253002,0,0,0,0,28.06372,2.74838,0.9258119,0,1,0,0,0,7.187689E-08,4.621478E-09,3.160785E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,8.930861E-09,-3.868708E-09,-1.177767E-08,1,1,0,0,0,1,3,1,0,0,0,7.76566E-09,8.655548E-09,2.671233E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.2457,-5.194582,27.1113,3.532392,-0.08164817,0.9940053,0.07244357,0.006236525,1.435197,0.371838,-0.0311704,0.01249376,0.9276901,0,0,0,0,28.04097,2.74838,0.9258119,0,1,0,0,0,5.453593E-08,4.29447E-09,9.009461E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.890322E-09,1.836533E-08,9.769605E-09,1,1,0,0,0,1,3,1,0,0,0,1.040297E-08,1.120501E-08,6.348153E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.2962,-5.193685,27.11045,3.534664,-0.08167358,0.9940035,0.0724448,0.006173417,1.435197,0.3679223,-0.02471201,0.009781955,0.9294767,0,0,0,0,28.0356,2.74838,0.9258119,0,1,0,0,0,-6.465211E-08,-7.426536E-09,-2.002085E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,3.777237E-08,-1.646622E-10,-7.26909E-09,1,1,0,0,0,1,3,1,0,0,0,1.311995E-07,6.316497E-09,7.520023E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.347,-5.193534,27.11031,3.535046,-0.08174776,0.9939986,0.07243487,0.006110914,1.435197,0.3648445,-0.01978554,0.007755097,0.9308259,0,0,0,0,28.03443,2.74838,0.9258119,0,1,0,0,0,-1.761281E-08,4.241385E-09,1.413854E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1.697581E-07,-3.605409E-09,1.336768E-08,1,1,0,0,0,1,3,1,0,0,0,2.181739E-07,1.525148E-10,1.613249E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.3983,-5.193509,27.11029,3.53511,-0.08172581,0.9940007,0.07243169,0.006093577,1.435197,0.3624212,-0.01600907,0.006226313,0.9318561,0,0,0,0,28.03419,2.74838,0.9258119,0,1,0,0,0,2.764276E-08,1.989428E-09,1.285136E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.59787E-07,-1.342051E-09,-5.48573E-09,1,1,0,0,0,1,3,1,0,0,0,-1.826138E-07,-1.533772E-09,-6.269405E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.4472,-5.059709,27.00201,3.758612,-0.08170685,0.9940028,0.07242424,0.006086879,1.435197,0.3599119,-0.01127191,0.004348656,0.9329081,0,0,0,0,27.99833,2.74838,0.9258119,0,1,0.2539052,-0.2001385,0.432498,-2.234513E-08,6.623528E-10,3.282628E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.21438E-07,1.246862E-09,-3.4718E-09,1,1,0,0,0,1,3,1,0,0,0,-1.21438E-07,1.246862E-09,-3.4718E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.4977,-4.820685,26.83935,4.178219,-0.08166725,0.9940068,0.07242153,0.006002534,1.435197,0.3553279,-0.001774135,0.0006744119,0.9347398,0,0,0,0,27.86893,2.74838,0.9258119,0,1,0.216377,-0.1316885,0.3793278,-2.457689E-08,2.421314E-09,-8.291828E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,8.742446E-08,1.664521E-09,1.7554E-11,1,1,0,0,0,1,3,1,0,0,0,-1.860698E-07,-1.142072E-09,-3.435357E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.5474,-4.671485,26.74716,4.486691,-0.08164149,0.9940087,0.07241964,0.006066811,1.435197,0.3491538,0.009792672,-0.00364901,0.9370072,0,0,0,0,27.76143,2.74838,0.9258119,0,1,0.1047755,-0.06474102,0.2646931,-9.574754E-09,5.634739E-10,2.999616E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-3.493843E-08,5.259073E-10,7.080483E-10,1,1,0,0,0,1,3,1,0,0,0,-2.073084E-07,-3.082537E-10,2.912652E-11,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.5968,-4.627361,26.71933,4.590642,-0.08159499,0.9940121,0.0724268,0.00604207,1.435197,0.3426304,0.0203888,-0.007437903,0.9392196,0,0,0,0,27.70775,2.74838,0.9258119,0,1,0,0,0,-2.350294E-07,-2.993086E-09,4.947052E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-6.552505E-08,-4.382171E-09,1.493854E-09,1,1,0,0,0,1,3,1,0,0,0,1.625119E-08,-5.426603E-09,-2.218568E-09,0.9999997,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.6478,-4.619945,26.71466,4.608113,-0.08162811,0.9940101,0.07241041,0.006118278,1.435197,0.3372707,0.02860474,-0.01025334,0.9409172,0,0,0,0,27.69229,2.74838,0.9258119,0,1,0,0,0,4.173418E-08,3.553007E-10,-6.831246E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,5.101888E-08,-2.903351E-10,-9.607644E-09,1,1,0,0,0,1,3,1,0,0,0,2.678759E-08,-1.958964E-09,-1.662628E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.6968,-4.618698,26.71387,4.611049,-0.08161066,0.9940122,0.07240495,0.006075975,1.435197,0.3330631,0.0348505,-0.01231974,0.9421798,0,0,0,0,27.6886,2.74838,0.9258119,0,1,0,0,0,-1.056794E-08,3.342422E-10,-4.000598E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-5.717474E-08,1.82788E-09,3.355247E-09,1,1,0,0,0,1,3,1,0,0,0,5.474996E-08,-4.064332E-09,-1.242613E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.7454,-4.618489,26.71374,4.611543,-0.08161137,0.9940135,0.07238735,0.006067397,1.435197,0.3297696,0.03961692,-0.01385226,0.9431281,0,0,0,0,27.6878,2.74838,0.9258119,0,1,0,0,0,-1.289715E-08,1.353248E-08,5.593715E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-4.359207E-08,7.153653E-09,1.586765E-09,1,1,0,0,0,1,3,1,0,0,0,-5.481744E-08,9.139594E-09,1.031929E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.7969,-4.618454,26.71372,4.611626,-0.08158321,0.9940159,0.07239343,0.005974795,1.435197,0.3271871,0.04327308,-0.01500069,0.9438491,0,0,0,0,27.68763,2.74838,0.9258119,0,1,0,0,0,-7.103162E-08,-1.851869E-08,2.802863E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-9.820487E-09,-7.805937E-09,-9.862797E-10,1,1,0,0,0,1,3,1,0,0,0,9.856923E-08,-6.226335E-09,-1.765578E-11,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.845,-4.618448,26.71372,4.61164,-0.08158402,0.9940169,0.0723913,0.005835028,1.435197,0.3251671,0.04608794,-0.01586858,0.9443995,0,0,0,0,27.6876,2.74838,0.9258119,0,1,0,0,0,7.808301E-08,-2.426669E-09,-6.970843E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,6.749733E-09,7.102093E-11,3.898923E-09,1,1,0,0,0,1,3,1,0,0,0,1.887137E-08,9.042449E-09,7.082186E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.8971,-4.618447,26.71372,4.611643,-0.08154342,0.9940207,0.07239298,0.005718458,1.435197,0.3235903,0.04825857,-0.016528,0.9448214,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,-9.794325E-08,-2.43191E-09,2.310733E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-3.656772E-08,6.415413E-09,1.333583E-08,1,1,0,0,0,1,3,1,0,0,0,-2.748044E-08,8.573143E-09,1.027014E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.9468,-4.618447,26.71372,4.611643,-0.08155167,0.99402,0.07239024,0.005756756,1.435197,0.322355,0.04993061,-0.01702949,0.9451477,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,-3.221506E-08,1.029137E-08,2.824703E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-2.287617E-08,9.164031E-09,2.668979E-08,1,1,0,0,0,1,3,1,0,0,0,5.849593E-08,-6.410859E-09,9.785056E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
993.9954,-4.618447,26.71372,4.611643,-0.08155972,0.9940204,0.07237925,0.00571518,1.435197,0.3213809,0.05121575,-0.0174103,0.9454037,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,6.448644E-08,8.100422E-09,2.544708E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,6.448644E-08,8.100422E-09,2.544708E-08,1,1,0,0,0,1,3,1,0,0,0,-1.781124E-08,3.392971E-09,7.607575E-10,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
994.0472,-4.618447,26.71372,4.611643,-0.08158946,0.9940191,0.07235919,0.005782978,1.435197,0.3206323,0.052208,-0.01770263,0.9455982,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,-1.161222E-08,1.086511E-08,1.250234E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-7.067476E-08,5.075915E-09,2.005136E-08,1,1,0,0,0,1,3,1,0,0,0,-1.780593E-08,-2.120475E-09,-1.846984E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
994.0951,-4.618447,26.71372,4.611643,-0.08151587,0.9940257,0.07234618,0.005839264,1.435197,0.3200561,0.05297336,-0.01792705,0.9457466,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,-8.429583E-08,-5.398475E-09,1.44943E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,6.993388E-08,1.293736E-08,5.858773E-09,1,1,0,0,0,1,3,1,0,0,0,-2.826138E-07,-1.8871E-08,1.806381E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
994.1468,-4.618447,26.71372,4.611643,-0.0814985,0.9940278,0.07234671,0.005733152,1.435197,0.3196132,0.05356358,-0.01809954,0.9458598,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,-8.037384E-10,1.032223E-08,2.81585E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-5.597962E-08,1.891816E-08,1.327057E-08,1,1,0,0,0,1,3,1,0,0,0,-7.145013E-08,-5.23561E-09,8.218167E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
994.1951,-4.618447,26.71372,4.611643,-0.08151395,0.9940265,0.07234543,0.005741401,1.435197,0.3192727,0.0540183,-0.01823207,0.9459464,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,1.246853E-08,-1.603293E-08,-5.311286E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-9.03262E-08,-2.359337E-08,-1.143254E-08,1,1,0,0,0,1,3,1,0,0,0,-7.614012E-08,-2.103122E-08,-1.047431E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
994.2468,-4.618447,26.71372,4.611643,-0.08150586,0.9940277,0.07234576,0.005649973,1.435197,0.3190102,0.05436865,-0.01833395,0.9460129,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,1.090065E-07,5.22121E-10,-2.387969E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-4.048613E-08,-1.538397E-09,1.099135E-08,1,1,0,0,0,1,3,1,0,0,0,-8.201054E-08,-1.310937E-09,1.287454E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
994.2968,-4.618447,26.71372,4.611643,-0.08151568,0.994028,0.07232989,0.005647151,1.435197,0.3188084,0.05463883,-0.01841241,0.9460639,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,1.667607E-08,9.533287E-09,1.379494E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-8.943339E-09,-2.182085E-08,-6.019085E-09,1,1,0,0,0,1,3,1,0,0,0,4.56789E-08,8.730397E-09,-4.288918E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
994.3456,-4.618447,26.71372,4.611643,-0.0815396,0.9940258,0.07233801,0.005577768,1.435197,0.3186531,0.05484708,-0.01847282,0.946103,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,-7.113285E-08,-7.756406E-09,3.530719E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-9.908854E-08,-2.431692E-08,-2.998659E-09,1,1,0,0,0,1,3,1,0,0,0,1.012478E-07,2.532575E-09,-1.903954E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
994.3975,-4.618447,26.71372,4.611643,-0.08149337,0.9940296,0.07234567,0.005497529,1.435197,0.3185332,0.05500766,-0.01851935,0.9461331,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,5.269311E-08,3.072842E-09,-1.532162E-08,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.114819E-07,-1.879056E-08,2.496924E-09,1,1,0,0,0,1,3,1,0,0,0,-3.166162E-09,-1.566568E-08,-7.011764E-09,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
994.4468,-4.618447,26.71372,4.611643,-0.08148026,0.9940308,0.07235327,0.00537272,1.435197,0.3184407,0.05513145,-0.01855518,0.9461563,0,0,0,0,27.68759,2.74838,0.9258119,0,1,0,0,0,5.939067E-08,1.950796E-08,8.011994E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.242362E-08,-1.193837E-09,5.828282E-09,1,1,0,0,0,1,3,1,0,0,0,5.571969E-08,1.039932E-08,1.378838E-08,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
