2,2,Time1-Task1
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
647.0807,0,0,0,6.092055E-08,2.019984E-07,-5.108835E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,266.3781,305.5144,0,1,0,0,0,9.308346E-10,1.044359E-08,7.7912E-09,1,1,0,0,0,1,1,1,0,0,0,8.053239E-10,1.318825E-08,3.91092E-09,1,1,0,0,0,1
647.1313,0,0,0,6.188998E-08,2.184357E-07,-5.899111E-08,1,1,0.0710528,0.7416701,-0.07957654,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,-7.725803E-11,7.275926E-09,-7.711018E-09,1,1,0,0,0,1,1,1,0,0,0,1.04666E-09,9.161377E-09,-1.917195E-10,1,1,0,0,0,1
647.1812,0,0,0,6.020213E-08,2.421455E-07,-8.806921E-08,1,1,0.07105282,0.7416701,-0.07957657,0.662227,0,0,0,0,266.3781,305.5144,0,1,0,0,0,-5.969527E-10,1.15296E-08,-1.266074E-08,1,1,0,0,0,1,1,1,0,0,0,-1.09093E-09,1.218017E-08,-1.641733E-08,1,1,0,0,0,1
647.2306,0,0,0,6.40475E-08,2.497297E-07,-7.199431E-08,1,1,0.0710528,0.7416701,-0.07957655,0.662227,0,0,0,0,266.3781,305.5144,0,1,0,0,0,1.925795E-09,4.108297E-09,8.473355E-09,1,1,0,0,0,1,1,1,0,0,0,1.919552E-09,3.475729E-09,7.601568E-09,1,1,0,0,0,1
647.2811,0,0,0,5.831038E-08,2.524152E-07,-8.235789E-08,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,-2.979694E-09,1.746428E-09,-7.767367E-09,1,1,0,0,0,1,1,1,0,0,0,-2.757454E-09,9.390924E-10,-2.596174E-09,1,1,0,0,0,1
647.3311,0,0,0,5.715158E-08,2.53606E-07,-6.693222E-08,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,-5.794062E-10,5.953746E-10,7.712839E-09,1,1,0,0,0,1,1,1,0,0,0,-5.794062E-10,5.953746E-10,7.712839E-09,1,1,0,0,0,1
647.3811,0,0,0,5.433269E-08,2.638392E-07,-4.052135E-08,1,1,0.07105279,0.7416701,-0.07957654,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,-1.334188E-09,4.470357E-09,1.238754E-08,1,1,0,0,0,1,1,1,0,0,0,-1.484724E-09,5.762715E-09,1.402333E-08,1,1,0,0,0,1
647.4311,0,0,0,5.945434E-08,2.633013E-07,2.470361E-08,1,1,0.07105277,0.7416701,-0.07957652,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,2.869347E-09,-2.689357E-10,3.488651E-08,1,1,0,0,0,1,1,1,0,0,0,2.252299E-09,-2.689991E-10,3.033846E-08,1,1,0,0,0,1
647.4813,0,0,0,7.117826E-08,2.707058E-07,1.111166E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,5.553438E-09,3.70208E-09,4.093248E-08,1,1,0,0,0,1,1,1,0,0,0,6.170487E-09,3.702143E-09,4.548053E-08,1,1,0,0,0,1
647.5313,0,0,0,8.058731E-08,2.699218E-07,1.889696E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,266.3781,305.5144,0,1,0,0,0,4.380744E-09,-5.884357E-10,3.675753E-08,1,1,0,0,0,1,1,1,0,0,0,5.028299E-09,-1.957438E-10,4.109545E-08,1,1,0,0,0,1
647.5808,0,0,0,9.02886E-08,2.729771E-07,2.695285E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,261.3521,299.75,0,1,0,0,0,4.568957E-09,1.527525E-09,3.800237E-08,1,1,0,0,0,1,1,1,0,0,0,5.132333E-09,1.527589E-09,4.255651E-08,1,1,0,0,0,1
647.6313,0,0,0,1.008182E-07,2.736656E-07,3.510974E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,266.3781,305.5144,0,1,0,0,0,5.261909E-09,3.931994E-10,4.075891E-08,1,1,0,0,0,1,1,1,0,0,0,5.2677E-09,2.950422E-10,4.080992E-08,1,1,0,0,0,1
647.6813,0,0,0,1.103203E-07,2.749427E-07,4.278547E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,4.472259E-09,5.8945E-10,3.612712E-08,1,1,0,0,0,1,1,1,0,0,0,5.029844E-09,6.876706E-10,4.063025E-08,1,1,0,0,0,1
647.7318,0,0,0,1.174553E-07,2.756609E-07,5.124094E-07,1,1,0.07105279,0.7416701,-0.07957652,0.662227,0,0,0,0,271.4041,311.2788,0,1,0,0,0,3.310219E-09,7.789281E-10,4.096639E-08,1,1,0,0,0,1,1,1,0,0,0,3.824781E-09,-6.092649E-11,4.358818E-08,1,1,0,0,0,1
647.7809,0,0,0,1.268889E-07,2.77942E-07,6.027844E-07,1,1,0.07105277,0.7416701,-0.07957651,0.662227,0,0,0,0,261.3521,299.75,0,1,0,0,0,4.671828E-09,9.933059E-10,4.527002E-08,1,1,0,0,0,1,1,1,0,0,0,4.761799E-09,1.287777E-09,4.510481E-08,1,1,0,0,0,1
647.8307,0,0,0,1.269132E-07,2.776489E-07,5.975069E-07,1,1,0.07105277,0.7416701,-0.0795765,0.662227,0,0,0,0,266.3781,305.5144,0,1,0,0,0,-2.906396E-10,-2.448021E-10,-4.862001E-09,1,1,0,0,0,1,1,1,0,0,0,3.148266E-10,-4.842443E-11,-4.159655E-10,1,1,0,0,0,1
647.8811,0,0,0,1.354838E-07,2.836578E-07,6.54063E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,261.3521,299.75,0,1,0,0,0,4.589094E-09,2.199408E-09,3.240631E-08,1,1,0,0,0,1,1,1,0,0,0,3.981528E-09,3.809302E-09,2.414962E-08,1,1,0,0,0,1
647.9316,0,0,0,1.444052E-07,2.852294E-07,7.261132E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,261.3521,299.75,0,1,0,0,0,5.018261E-09,8.839849E-10,4.052823E-08,1,1,0,0,0,1,1,1,0,0,0,3.903092E-09,6.875438E-10,3.152196E-08,1,1,0,0,0,1
647.9808,0,0,0,1.516885E-07,2.855601E-07,8.084036E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,261.3521,299.75,0,1,0,0,0,3.838287E-09,2.680418E-10,4.105704E-08,1,1,0,0,0,1,1,1,0,0,0,3.444962E-09,6.272736E-11,4.12333E-08,1,1,0,0,0,1
648.0306,0,0,0,1.534364E-07,2.858804E-07,8.742547E-07,1,1,0.07105278,0.7416701,-0.07957652,0.662227,0,0,0,0,266.3781,305.5144,0,1,0,0,0,6.186414E-10,-2.108559E-10,2.965059E-08,1,1,0,0,0,1,1,1,0,0,0,1.129278E-09,5.309683E-10,3.620028E-08,1,1,0,0,0,1
648.0806,0,0,0,1.613119E-07,2.946599E-07,9.852808E-07,1,1,0.07105279,0.7416701,-0.07957653,0.662227,0,0,0,0,216.1181,247.8701,0,1,0,0,0,3.937726E-09,4.389638E-09,5.551271E-08,1,1,0,0,0,1,1,1,0,0,0,3.937726E-09,4.389638E-09,5.551271E-08,1,1,0,0,0,1
648.1307,0.001187226,0.002819662,-6.002888E-05,1.656307E-07,2.888905E-07,1.04517E-06,1,1,0.07103731,0.7416715,-0.0795591,0.6622291,0,0,0,0,251.297,288.2181,0,1,0,0,0,2.209249E-09,-3.731086E-09,2.934081E-08,1,1,0,0,0,1,1,1,0.002327895,0.005528748,-0.0001177037,2.109536E-09,-2.038348E-09,3.054772E-08,1,1,0,0,0,1
648.1815,0.004948196,0.01177747,-0.0002492032,1.691864E-07,3.020141E-07,1.074716E-06,1,1,0.07089339,0.7416852,-0.07939704,0.6622487,0,0,0,0,241.1159,276.5647,0,1,0,0,0,1.607122E-09,7.392942E-09,1.591296E-08,1,1,0,0,0,1,1,1,0.003480809,0.008297794,-0.0001747795,1.94853E-09,5.730497E-09,1.363234E-08,1,1,0,0,0,1
648.2314,0.005664077,0.01348215,-0.0002852091,1.685493E-07,3.281057E-07,1.060807E-06,1,1,0.0707215,0.7417015,-0.07920346,0.662272,0,0,0,0,250.9514,287.8845,0,1,0,0,0,-2.518401E-10,1.195661E-08,-9.104628E-09,1,1,0,0,0,1,1,1,0,0,0,-3.85378E-10,1.413493E-08,-4.803578E-09,1,1,0,0,0,1
648.2814,0.005784395,0.01376866,-0.0002912606,1.678182E-07,2.98069E-07,1.044124E-06,1,1,0.07057835,0.741715,-0.07904229,0.6622913,0,0,0,0,265.9207,305.0728,0,1,0,0,0,-3.306475E-10,-1.34285E-08,-7.640706E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,-4.004911E-10,-1.660823E-08,-9.043155E-09,0.9999999,1,0,0,0,1
648.3309,0.005804617,0.01381681,-0.0002922777,1.629217E-07,2.863455E-07,1.023868E-06,1,1,0.07046587,0.7417256,-0.07891563,0.6623066,0,0,0,0,270.9149,310.8064,0,1,0,0,0,-2.224808E-09,-4.808767E-09,-1.102586E-08,1,1,0,0,0,1,1,1,0,0,0,-2.671728E-09,-6.914811E-09,-9.23059E-09,1,1,0,0,0,1
