3,7,As Panteras-SnowmanBuild
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
2095.935,-75.32442,-57.46231,-227.0816,-0.4583157,-0.1151525,0.8296207,0.2973486,0.9298277,-0.2674799,0.09417517,0.02627813,0.9585901,0,0,0,0,0.1484508,2.697059,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,-0.0272528,-0.0003372187,0.02388878,1.045007E-08,2.635969E-08,-5.680333E-09,1,1,0,0,0,1,1,1,0,0,0,0.05511383,0.007344303,-0.009577572,0.9984071,1,0,0,0,1,2,1,-0.01381007,0.02105152,0.0200843,-1.126199E-08,4.509954E-08,-5.684448E-09,1,1,0,0,0,1
2095.984,-75.36409,-57.45357,-227.0443,-0.4379855,-0.1481035,0.822819,0.3304588,0.9298277,-0.2582279,0.07340807,0.01968249,0.96309,0,0,0,0,0.1484508,2.714612,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,-0.02191934,0.001135627,0.01750004,-5.847835E-08,1.803931E-08,-1.101977E-08,1,1,0,0,0,1,1,1,0,0,0,0.04929689,0.007756833,-0.01222507,0.9986791,1,0,0,0,1,2,1,0,0,0,-7.784001E-08,2.072686E-08,-6.564987E-09,1,1,0,0,0,1
2096.034,-75.38308,-57.45005,-227.0284,-0.4218284,-0.1736115,0.8177779,0.3509406,0.9298277,-0.2506797,0.05710362,0.01481439,0.9662709,0,0,0,0,0.1484508,2.730776,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,-0.009850381,0.001697797,0.007399301,4.181918E-08,-2.423973E-10,1.513776E-09,1,1,0,0,0,1,1,1,0,0,0,0.03607464,0.005623218,-0.004817019,0.9993217,1,0,0,0,1,2,1,0,0,0,4.710893E-08,1.423821E-09,5.879528E-10,1,1,0,0,0,1
2096.082,-75.38647,-57.4395,-227.0241,-0.4153744,-0.1816202,0.8162736,0.3580165,0.9298277,-0.244741,0.04453773,0.01125474,0.9684997,0,0,0,0,0.1484508,2.737786,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.002534337,0.01325855,0.0002231334,-4.316831E-09,-3.779453E-10,2.001233E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,0.01205514,0.003077374,-0.001828537,0.9999208,1,0,0,0,1,2,1,0,0,0,2.458849E-08,5.996371E-09,1.43251E-10,0.9999999,1,0,0,0,1
2096.132,-75.37961,-57.44006,-227.0317,-0.4153746,-0.1816207,0.8162733,0.3580165,0.9298277,-0.2401907,0.03509815,0.008690515,0.9700521,0,0,0,0,0.1484508,2.737681,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.01683724,0.002094726,-0.01062465,-1.628649E-08,-7.459355E-09,5.420428E-09,1,1,0,0,0,1,1,1,0,0,0,-3.540129E-08,-7.449855E-11,4.754799E-09,1,1,0,0,0,1,2,1,-0.01024065,-0.01348379,-0.002371434,-3.543487E-08,-6.172471E-10,2.351945E-09,1,1,0,0,0,1
2096.183,-75.39271,-57.47172,-227.044,-0.4153748,-0.1816208,0.8162737,0.3580153,0.9298277,-0.2363563,0.02776242,0.006756085,0.9712463,0,0,0,0,0.1484508,2.743585,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,-1.111195E-08,4.331532E-09,2.978208E-09,1,1,0,0,0,1,1,1,0,0,0,6.589485E-10,4.302262E-09,3.088553E-09,1,1,0,0,0,1,2,1,-0.02284012,-0.04862744,-0.01656601,-2.357581E-08,5.310293E-09,2.002171E-09,1,1,0,0,0,1
2096.233,-75.41132,-57.50602,-227.0551,-0.4153746,-0.1816206,0.8162737,0.3580157,0.9298277,-0.2327568,0.02171554,0.00519855,0.9722787,0,0,0,0,0.1484508,2.760985,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,2.585413E-08,1.015176E-08,-9.968149E-10,0.9999998,1,0,0,0,1,1,1,0,0,0,4.596989E-08,8.975114E-09,-1.857702E-09,0.9999998,1,0,0,0,1,2,1,-0.02186029,-0.02419817,-0.00427617,2.554956E-08,8.695388E-09,-2.224196E-09,0.9999998,1,0,0,0,1
2096.284,-75.50298,-57.51161,-227.0198,-0.4153747,-0.1816208,0.8162737,0.3580154,0.9298277,-0.2294988,0.01592619,0.003755805,0.9731714,0,0,0,0,0.1484508,2.783289,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,-6.561515E-09,-3.444985E-10,-1.55866E-09,1,1,0,0,0,1,1,1,0,0,0,-6.412947E-09,-2.178637E-10,-1.535439E-09,1,1,0,0,0,1,2,1,-0.1850748,0.01496898,0.08557099,-1.31676E-08,-7.287538E-10,-1.401331E-09,1,1,0,0,0,1
2096.333,-75.78651,-57.49691,-226.8951,-0.4153751,-0.1816205,0.8162737,0.3580149,0.9298277,-0.2262723,0.006085602,0.001413697,0.9740441,0,0,0,0,0.1484508,2.870527,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,-6.642315E-08,2.062523E-11,2.743873E-09,1,1,0,0,0,1,1,1,0,0,0,-6.663045E-08,1.316695E-09,2.24826E-09,1,1,0,0,0,1,2,1,-0.3177376,0.01272939,0.1365683,-7.972445E-08,-2.762892E-10,3.3089E-09,1,1,0,0,0,1
2096.382,-75.96633,-57.49133,-226.8198,-0.4153751,-0.1816214,0.8162742,0.3580137,0.9298277,-0.2229064,-0.007155683,-0.001636261,0.9748123,0,0,0,0,0.1484508,3.000186,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,2.09341E-10,-5.929692E-10,2.75014E-11,1,1,0,0,0,1,1,1,0,0,0,2.09341E-10,-5.929692E-10,2.75014E-11,1,1,0,0,0,1,2,1,-0.1025386,0.00371763,0.04197429,4.226663E-10,-2.995594E-10,-1.251823E-11,1,1,0,0,0,1
2096.433,-76.00615,-57.48667,-226.804,-0.4153753,-0.1816213,0.8162745,0.3580125,0.9298277,-0.2198946,-0.0195426,-0.004406062,0.975318,0,0,0,0,0.1484508,3.07917,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.05456845,-0.005103388,-0.02902838,-1.426422E-08,-1.673093E-10,-1.441774E-10,1,1,0,0,0,1,1,1,0,0,0,-1.84731E-09,-2.733337E-10,1.95811E-10,1,1,0,0,0,1,2,1,-0.02309855,0.007083967,0.01276393,1.161528E-08,4.381045E-10,-1.310625E-10,1,1,0,0,0,1
2096.482,-75.99458,-57.4828,-226.8145,-0.4153756,-0.1816215,0.8162743,0.3580125,0.9298277,-0.2176099,-0.02890419,-0.006447238,0.9755865,0,0,0,0,0.1484508,3.093385,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.08810955,-0.00799357,-0.04541872,-3.258392E-08,-1.474744E-09,-3.62356E-09,0.9999998,1,0,0,0,1,1,1,0,0,0,-4.548745E-08,-1.265269E-09,-1.465784E-09,0.9999999,1,0,0,0,1,2,1,-0.0746581,0.01237064,0.03373878,-3.246664E-08,9.26903E-10,-1.463133E-09,0.9999999,1,0,0,0,1
2096.532,-75.92913,-57.47797,-226.8467,-0.4153751,-0.1816218,0.8162754,0.3580108,0.9298277,-0.2160999,-0.03511703,-0.007777721,0.9757085,0,0,0,0,0.1484508,3.077427,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.08574075,0.007395714,-0.03961616,2.654693E-08,-2.43728E-09,4.776963E-09,1,1,0,0,0,1,1,1,0,0,0,3.922497E-08,7.675314E-10,4.312387E-09,1,1,0,0,0,1,2,1,0,0,0,4.67555E-08,5.972794E-10,4.921858E-09,1,1,0,0,0,1
2096.582,-75.86546,-57.47187,-226.8758,-0.4153751,-0.181622,0.8162759,0.3580093,0.9298277,-0.215386,-0.03835706,-0.008466993,0.9757387,0,0,0,0,0.1484508,3.041094,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.05770331,0.005809488,-0.02573758,8.533574E-10,-5.436712E-10,4.265812E-09,1,1,0,0,0,1,1,1,0,0,0,-2.328502E-10,1.7626E-10,4.165277E-09,1,1,0,0,0,1,2,1,0,0,0,-1.378723E-08,-3.226963E-09,4.986714E-09,1,1,0,0,0,1
2096.632,-75.82078,-57.46534,-226.8952,-0.4153752,-0.1816219,0.8162761,0.3580088,0.9298277,-0.2152218,-0.03967119,-0.008750573,0.9757199,0,0,0,0,0.1484508,3.009232,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.04172483,0.006139545,-0.01792594,8.830882E-09,-5.851041E-09,4.638219E-09,1,1,0,0,0,1,1,1,0,0,0,1.595057E-08,-7.788793E-09,7.043783E-09,1,1,0,0,0,1,2,1,0,0,0,2.27092E-08,-7.474292E-09,8.672354E-09,1,1,0,0,0,1
2096.683,-75.77846,-57.46513,-226.9146,-0.4153755,-0.181622,0.816276,0.3580085,0.9298277,-0.2153563,-0.03974121,-0.008771788,0.9756871,0,0,0,0,0.1484508,2.984422,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.03963538,-0.003143596,-0.01880474,1.319911E-09,4.461657E-09,3.073951E-09,1,1,0,0,0,1,1,1,0,0,0,-3.199681E-08,7.0524E-09,4.087161E-10,1,1,0,0,0,1,2,1,0,0,0,-1.846249E-08,7.984242E-09,-2.673422E-10,1,1,0,0,0,1
2096.732,-75.72358,-57.4693,-226.9407,-0.415376,-0.1816216,0.8162761,0.3580079,0.9298277,-0.2156728,-0.03861401,-0.008535713,0.9756646,0,0,0,0,0.1484508,2.957897,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.05998147,-0.005315227,-0.02862609,-5.083977E-08,-5.097443E-09,1.411186E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,-7.145143E-08,-5.867671E-09,1.530382E-09,0.9999999,1,0,0,0,1,2,1,0,0,0,-4.880498E-08,-3.005577E-09,2.10385E-09,0.9999998,1,0,0,0,1
2096.782,-75.66844,-57.47424,-226.9671,-0.4153764,-0.1816219,0.8162761,0.3580074,0.9298277,-0.2161285,-0.03638786,-0.008060707,0.9756534,0,0,0,0,0.1484508,2.928318,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.05112999,-0.004770955,-0.02456373,-3.88732E-08,-6.835049E-09,1.649506E-09,1,1,0,0,0,1,1,1,0,0,0,-3.792108E-08,-6.870969E-09,4.407389E-10,1,1,0,0,0,1,2,1,0,0,0,-5.191256E-08,-4.664736E-09,9.011912E-10,1,1,0,0,0,1
2096.833,-75.6225,-57.48333,-226.9902,-0.4153768,-0.1816219,0.8162757,0.3580078,0.9298277,-0.2166209,-0.03349081,-0.007435853,0.9756529,0,0,0,0,0.1484508,2.902625,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.04286062,-0.01345542,-0.02259805,-3.604144E-08,5.951146E-09,-3.500923E-09,1,1,0,0,0,1,1,1,0,0,0,-3.604144E-08,5.951146E-09,-3.500923E-09,1,1,0,0,0,1,2,1,0,0,0,-5.042604E-08,5.109602E-09,-3.479542E-09,1,1,0,0,0,1
2096.883,-75.57183,-57.49391,-227.0159,-0.4153766,-0.1816222,0.816276,0.3580072,0.9298277,-0.2170287,-0.03010646,-0.006696845,0.9756779,0,0,0,0,0.1484508,2.880084,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.05435549,-0.007792046,-0.02690589,3.46073E-08,2.561434E-09,4.885016E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,2.966871E-08,3.64575E-09,2.424676E-09,0.9999999,1,0,0,0,1,2,1,0,0,0,4.13975E-08,5.354545E-09,4.579794E-09,0.9999999,1,0,0,0,1
2096.933,-75.51334,-57.50072,-227.0447,-0.4153764,-0.1816226,0.8162763,0.3580066,0.9298277,-0.2174807,-0.02611633,-0.005821268,0.9756978,0,0,0,0,0.1484508,2.855053,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.06640007,-0.006392727,-0.03262533,4.739153E-08,-3.031385E-09,2.607969E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,3.304807E-08,-4.675103E-09,2.765939E-09,0.9999999,1,0,0,0,1,2,1,0,0,0,6.457722E-09,-5.57491E-09,1.603778E-09,0.9999999,1,0,0,0,1
2096.984,-75.44746,-57.50977,-227.0779,-0.4153759,-0.1816227,0.8162768,0.3580059,0.9298277,-0.2180023,-0.02148322,-0.004800031,0.9757,0,0,0,0,0.1484508,2.828134,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.07071742,-0.01267712,-0.03637745,4.866831E-08,2.909559E-09,3.304015E-09,1,1,0,0,0,1,1,1,0,0,0,3.517698E-08,2.611373E-09,2.111748E-09,1,1,0,0,0,1,2,1,0,0,0,6.218388E-08,4.480515E-09,3.503505E-09,1,1,0,0,0,1
2097.032,-75.36778,-57.52555,-227.1198,-0.4153763,-0.1816224,0.8162767,0.358006,0.9298277,-0.218508,-0.01610664,-0.003607098,0.9756956,0,0,0,0,0.1484508,2.799999,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.08720503,-0.01726439,-0.04626603,-4.429351E-09,-7.670362E-10,1.105114E-09,0.9999999,1,0,0,0,1,1,1,0,0,0,9.027513E-09,-8.944242E-10,1.636085E-09,0.9999999,1,0,0,0,1,2,1,0,0,0,-9.350045E-09,-1.735825E-09,-5.040106E-09,1,1,0,0,0,1
2097.082,-75.29816,-57.53907,-227.157,-0.4153758,-0.181623,0.8162773,0.3580046,0.9298277,-0.2189842,-0.01006498,-0.002259024,0.9756739,0,0,0,0,0.1484508,2.772355,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.05750284,-0.01148254,-0.03123159,5.910247E-08,1.932235E-09,1.195251E-09,1,1,0,0,0,1,1,1,0,0,0,5.946166E-08,1.689008E-09,1.217079E-09,1,1,0,0,0,1,2,1,0,0,0,5.269709E-08,1.372691E-09,9.223227E-10,1,1,0,0,0,1
2097.133,-75.24688,-57.55014,-227.1853,-0.4153755,-0.1816236,0.8162777,0.3580037,0.9298277,-0.2193945,-0.003972996,-0.0008934285,0.9756277,0,0,0,0,0.1484508,2.752556,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.04779709,-0.01055558,-0.02677465,1.274617E-08,1.197783E-09,-1.027105E-09,1,1,0,0,0,1,1,1,0,0,0,1.274711E-08,1.703714E-09,-1.227368E-09,1,1,0,0,0,1,2,1,0,0,0,7.092388E-09,1.256515E-09,-1.059085E-09,1,1,0,0,0,1
2097.183,-75.21054,-57.56353,-227.207,-0.4153758,-0.181624,0.816278,0.3580027,0.9298277,-0.2196772,0.001825187,0.0004109921,0.9755709,0,0,0,0,0.1484508,2.738987,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.02239274,-0.01262448,-0.01445851,-8.812446E-09,3.369992E-10,-3.647334E-10,1,1,0,0,0,1,1,1,0,0,0,-1.658874E-08,3.328898E-10,-3.117563E-10,1,1,0,0,0,1,2,1,0,0,0,-3.538706E-08,4.441095E-10,-4.445129E-10,1,1,0,0,0,1
2097.233,-75.20196,-57.56741,-227.2123,-0.4153755,-0.1816239,0.8162783,0.3580023,0.9298277,-0.219816,0.006792626,0.001530603,0.9755165,0,0,0,0,0.1484508,2.732905,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,-1.140395E-08,-1.877168E-10,1.761196E-10,1,1,0,0,0,1,1,1,0,0,0,8.449166E-09,-1.239414E-10,-2.461821E-11,1,1,0,0,0,1,2,1,0,0,0,-1.174411E-08,-4.694554E-10,3.992328E-10,1,1,0,0,0,1
2097.282,-75.20052,-57.56807,-227.2132,-0.415375,-0.1816244,0.8162791,0.358001,0.9298277,-0.2198944,0.01072291,0.002417222,0.9754618,0,0,0,0,0.1484508,2.731247,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,5.957583E-08,-2.059909E-09,-5.514041E-10,1,1,0,0,0,1,1,1,0,0,0,5.385702E-08,-2.368176E-09,-6.650833E-10,1,1,0,0,0,1,2,1,0,0,0,5.385912E-08,-2.604087E-09,-2.469036E-10,1,1,0,0,0,1
2097.332,-75.20028,-57.56817,-227.2133,-0.4153752,-0.1816239,0.8162791,0.3580009,0.9298277,-0.2199432,0.01377882,0.003106957,0.9754105,0,0,0,0,0.1484508,2.730855,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,-1.346797E-08,-4.979175E-10,3.789676E-10,0.9999999,1,0,0,0,1,1,1,0,0,0,-2.76294E-08,4.378022E-10,-9.760464E-11,0.9999998,1,0,0,0,1,2,1,0,0,0,-1.346379E-08,-9.931203E-10,6.792089E-10,0.9999999,1,0,0,0,1
2097.383,-75.20024,-57.56819,-227.2134,-0.4153756,-0.1816239,0.8162792,0.3580002,0.9298277,-0.2199749,0.01614614,0.003641451,0.9753651,0,0,0,0,0.1484508,2.730767,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,-7.140255E-08,9.830359E-10,5.322547E-10,1,1,0,0,0,1,1,1,0,0,0,-8.353275E-08,2.528007E-10,1.179555E-09,1,1,0,0,0,1,2,1,0,0,0,-5.79369E-08,1.701295E-09,2.551754E-10,1,1,0,0,0,1
2097.433,-75.18681,-57.57331,-227.222,-0.4153758,-0.181624,0.8162796,0.3579992,0.9298277,-0.2199888,0.01805153,0.004071594,0.9753269,0,0,0,0,0.1484508,2.730745,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.04477631,-0.01704525,-0.02893059,-3.940816E-08,-4.854923E-09,1.795189E-09,1,1,0,0,0,1,1,1,0,0,0,-4.005604E-08,-4.075787E-09,1.82895E-09,1,1,0,0,0,1,2,1,0,0,0,-3.365741E-08,-2.421483E-09,9.575982E-10,1,1,0,0,0,1
2097.482,-75.10693,-57.61244,-227.2757,-0.4153751,-0.1816246,0.8162802,0.3579981,0.9298277,-0.2197835,0.02098577,0.00472908,0.9753115,0,0,0,0,0.1484508,2.723166,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.09866682,-0.05071978,-0.06695803,4.236949E-08,-9.130174E-09,7.411027E-10,1,1,0,0,0,1,1,1,0,0,0,4.978882E-08,-1.082831E-08,1.362201E-09,1,1,0,0,0,1,2,1,0,0,0,4.236949E-08,-9.130174E-09,7.411027E-10,1,1,0,0,0,1
2097.533,-74.97199,-57.66027,-227.3635,-0.4153753,-0.1816245,0.8162802,0.3579978,0.9298277,-0.2193462,0.0259229,0.005830182,0.9752852,0,0,0,0,0.1484508,2.710856,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.1714682,-0.05091354,-0.1101438,-8.149516E-10,-3.621784E-09,1.855484E-09,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-2.202007E-08,-2.635344E-09,-1.19871E-10,1,1,0,0,0,1
2097.582,-74.80776,-57.70649,-227.4701,-0.4153753,-0.1816244,0.8162802,0.3579981,0.9298277,-0.2188611,0.03399464,0.007629831,0.9751338,0,0,0,0,0.1484508,2.698133,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.1567046,-0.04018861,-0.1023312,-1.419518E-08,1.160354E-09,9.91524E-10,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,-1.342174E-08,8.502296E-10,1.298657E-09,1,1,0,0,0,1
2097.634,-74.65621,-57.74653,-227.5713,-0.4153764,-0.1816249,0.8162795,0.357998,0.9298277,-0.2184054,0.04441205,0.009950624,0.9747962,0,0,0,0,0.1484508,2.698485,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.1447278,-0.03858077,-0.09865225,-1.32247E-08,-3.598222E-09,-1.054135E-09,1,1,0,0,0,1,1,1,0,0,0,-1.429131E-07,1.538163E-09,-2.496988E-09,1,1,0,0,0,1,2,1,0,0,0,-7.309894E-09,-3.296321E-09,-4.279605E-09,1,1,0,0,0,1
2097.684,-74.53978,-57.77947,-227.6526,-0.4153763,-0.1816253,0.8162801,0.3579966,0.9298277,-0.2179159,0.05604576,0.01253573,0.9742764,0,0,0,0,0.1484508,2.71178,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.1072821,-0.03150022,-0.07728271,-6.446343E-09,1.951031E-09,-6.119302E-10,1,1,0,0,0,1,1,1,0,0,0,-6.604846E-09,2.439724E-09,-2.582429E-09,1,1,0,0,0,1,2,1,0,0,0,-2.088333E-08,1.132462E-09,-6.083632E-09,1,1,0,0,0,1
2097.734,-74.45776,-57.8012,-227.7119,-0.4153765,-0.1816251,0.8162804,0.3579961,0.9298277,-0.2173727,0.06788405,0.01515615,0.9736073,0,0,0,0,0.1484508,2.732716,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.04926855,-0.01118843,-0.03655701,-5.823791E-09,-6.508175E-09,2.927601E-09,1,1,0,0,0,1,1,1,0,0,0,1.302543E-08,-6.800767E-09,1.239836E-10,1,1,0,0,0,1,2,1,0,0,0,-2.541577E-08,-7.104579E-09,5.28358E-09,1,1,0,0,0,1
2097.783,-74.42487,-57.80782,-227.7361,-0.4153766,-0.1816254,0.8162805,0.3579953,0.9298277,-0.2168569,0.07851185,0.01750039,0.9728837,0,0,0,0,0.1484508,2.748643,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0.01219103,-0.001128572,-0.00908963,-1.66211E-08,-2.659131E-08,6.677943E-09,1,1,0,0,0,1,1,1,0,0,0,-2.528317E-08,-2.281435E-08,6.958339E-09,1,1,0,0,0,1,2,1,0,0,0,-5.227768E-08,-1.641653E-08,7.914823E-09,1,1,0,0,0,1
2097.833,-74.41677,-57.80918,-227.7421,-0.4153772,-0.1816247,0.8162803,0.3579954,0.9298277,-0.216396,0.08721058,0.01941149,0.972209,0,0,0,0,0.1484508,2.75572,6.171091,5.973095,1.555836,1.56549,1.80029,0,1,0,0,0,-1.466112E-10,1.954728E-08,-1.960426E-09,1,1,0,0,0,1,1,1,0,0,0,-6.607685E-09,1.641867E-08,-3.003427E-09,1,1,0,0,0,1,2,1,0,0,0,-1.351728E-08,1.403987E-08,-2.233709E-09,1,1,0,0,0,1
