2,8,Time1-Task3
Time,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,IsInCollision,CollisionForce X,CollisionForce Y,CollisionForce Z,Checkpoint0,Checkpoint1,Checkpoint2,Checkpoint3,Checkpoint4,Checkpoint5,Checkpoint6,Checkpoint7,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W,User,Connected,Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Scalling,Camera X,Camera Y,Camera Z,Camera W
800.2805,3.498158,2.474821,1.941679,0.0107303,-0.08905831,0.01635291,0.9958344,0.2936784,0.04247396,0.7598013,-0.049891,0.6468453,1,0,0,0,82.30884,51.82954,7.019722,37.27917,64.69754,68.54607,78.02312,85.19641,0,1,0,0,0,-5.555001E-11,5.797376E-09,3.65377E-09,1,1,0,0,0,1,1,1,0,0,0,9.345758E-10,4.516196E-09,7.777243E-10,1,1,0,0,0,1
800.3315,3.498158,2.474821,1.941679,0.01073031,-0.08905835,0.01635292,0.9958344,0.2936784,0.04246708,0.7597986,-0.04988244,0.6468495,1,0,0,0,84.09816,52.95627,7.172325,38.08959,66.10401,70.0362,79.71927,87.04851,0,1,0,0,0,1.316841E-09,-1.218469E-08,5.575349E-10,1,1,0,0,0,1,1,1,0,0,0,1.461587E-09,-1.619982E-08,-1.139705E-09,1,1,0,0,0,1
800.3812,3.498158,2.474821,1.941679,0.0107303,-0.08905839,0.01635293,0.9958344,0.2936784,0.04246179,0.7597967,-0.04987584,0.6468527,1,0,0,0,82.30884,51.82954,7.019722,37.27917,64.69754,68.54607,78.02312,85.19641,0,1,0,0,0,1.377063E-10,-4.075499E-09,1.205165E-09,1,1,0,0,0,1,1,1,0,0,0,4.906041E-10,-4.506408E-09,4.825319E-09,1,1,0,0,0,1
800.4305,3.498158,2.474821,1.941679,0.01073031,-0.0890584,0.01635291,0.9958344,0.2936784,0.0424577,0.7597951,-0.04987074,0.6468552,1,0,0,0,82.30884,51.82954,7.019722,37.27917,64.69754,68.54607,78.02312,85.19641,0,1,0,0,0,4.069829E-10,-7.441725E-09,-8.808624E-09,1,1,0,0,0,1,1,1,0,0,0,8.752853E-10,-8.720772E-09,-9.501246E-09,1,1,0,0,0,1
800.4807,3.498158,2.474821,1.941679,0.0107303,-0.08905844,0.01635293,0.9958344,0.2936784,0.04245452,0.7597939,-0.04986678,0.6468572,1,0,0,0,78.73019,49.57609,6.714517,35.65834,61.8846,65.5658,74.63081,81.49222,0,1,0,0,0,-1.963037E-09,-5.968121E-09,6.81492E-10,1,1,0,0,0,1,1,1,0,0,0,-1.013917E-09,-2.617362E-09,3.855265E-09,1,1,0,0,0,1
800.5305,3.498158,2.474821,1.941679,0.0107303,-0.08905847,0.01635288,0.9958344,0.2936784,0.04245203,0.759793,-0.04986369,0.6468586,1,0,0,0,82.30884,51.82954,7.019722,37.27917,64.69754,68.54607,78.02312,85.19641,0,1,0,0,0,6.867446E-10,-2.236673E-09,-2.198844E-08,1,1,0,0,0,1,1,1,0,0,0,5.31945E-10,2.533692E-09,-2.707983E-08,1,1,0,0,0,1
800.5807,3.498158,2.474821,1.941679,0.01073031,-0.08905847,0.01635285,0.9958344,0.2936784,0.04245012,0.7597922,-0.04986131,0.6468598,1,0,0,0,80.51952,50.70282,6.867115,36.46876,63.29107,67.05593,76.32697,83.34431,0,1,0,0,0,1.974452E-09,3.428756E-09,-1.636378E-08,1,1,0,0,0,1,1,1,0,0,0,8.252113E-10,8.449167E-09,-2.297087E-08,1,1,0,0,0,1
800.6306,3.498158,2.474821,1.941679,0.01073031,-0.08905849,0.01635283,0.9958344,0.2936784,0.04244861,0.7597917,-0.04985942,0.6468607,1,0,0,0,78.73019,49.57609,6.714512,35.65834,61.8846,65.5658,74.63081,81.49222,0,1,0,0,0,6.016757E-10,-1.042909E-08,-1.387368E-08,1,1,0,0,0,1,1,1,0,0,0,1.617216E-09,-7.432229E-09,-1.223999E-08,1,1,0,0,0,1
800.6815,3.498158,2.474821,1.941679,0.01073031,-0.08905853,0.01635286,0.9958344,0.2936784,0.04244746,0.7597913,-0.04985799,0.6468614,1,0,0,0,80.51952,50.70282,6.867115,36.46876,63.29107,67.05593,76.32697,83.34431,0,1,0,0,0,2.904651E-10,8.253485E-10,1.218832E-08,0.9999999,1,0,0,0,1,1,1,0,0,0,5.869885E-10,-8.839259E-09,1.010245E-08,0.9999999,1,0,0,0,1
800.731,3.498158,2.474821,1.941679,0.01073031,-0.08905851,0.01635283,0.9958344,0.2936784,0.04244656,0.759791,-0.04985686,0.6468619,1,0,0,0,67.99426,42.81572,5.798896,30.79584,53.4458,56.625,64.4539,70.37964,0,1,0,0,0,1.469881E-09,2.273111E-08,-9.85907E-09,1,1,0,0,0,1,1,1,0,0,0,8.709723E-10,3.343189E-08,-2.134832E-08,1,1,0,0,0,1
